company_name,high,low,last_price,prev_close,change,percent_gain
IndusInd Bank,"1,218.95","1,176.15","1,210.90","1,156.25",54.65,4.73
Adani Ports,821.75,790.10,815.45,784.40,31.05,3.96
Hero Motocorp,"2,619.20","2,561.10","2,612.10","2,525.55",86.55,3.43
Adani Enterpris,"3,284.95","3,125.00","3,249.50","3,157.30",92.2,2.92
Hindalco,400.90,390.95,391.80,380.95,10.85,2.85
Coal India,221.60,218.10,221.05,214.95,6.1,2.84
Eicher Motors,"3,579.90","3,516.65","3,561.85","3,463.35",98.5,2.84
TCS,"3,093.00","3,023.00","3,064.00","2,984.95",79.05,2.65
JSW Steel,644.35,632.15,639.80,623.55,16.25,2.61
Bajaj Finance,"7,448.95","7,306.35","7,357.00","7,171.80",185.2,2.58
HDFC,"2,349.00","2,315.25","2,339.05","2,283.05",56,2.45
Bajaj Finserv,"1,692.50","1,670.05","1,686.70","1,646.60",40.1,2.44
Bajaj Finserv,"1,692.50","1,670.05","1,686.70","1,646.60",40.1,2.44
SBI,535.80,527.80,532.30,519.75,12.55,2.41
ICICI Bank,872.65,860.10,867.80,848.35,19.45,2.29
Tata Steel,101.50,100.00,100.55,98.35,2.2,2.24
Tata Steel,101.50,100.00,100.55,98.35,2.2,2.24
Infosys,"1,431.70","1,414.00","1,424.60","1,393.75",30.85,2.21
Axis Bank,744.40,732.00,738.70,722.75,15.95,2.21
Grasim,"1,680.00","1,651.40","1,672.50","1,636.45",36.05,2.2
ITC,331.85,328.00,331.55,324.40,7.15,2.2
HDFC Bank,"1,450.50","1,426.15","1,444.00","1,413.20",30.8,2.18
Wipro,404.70,399.00,403.10,394.50,8.6,2.18
Tata Motors,408.00,402.90,406.15,397.65,8.5,2.14
Tata Motors,408.00,402.90,406.15,397.65,8.5,2.14
Bajaj Auto,"3,590.00","3,539.20","3,585.95","3,515.35",70.6,2.01
HDFC Life,530.45,522.20,529.00,518.70,10.3,1.99
Larsen,"1,880.95","1,835.30","1,854.75","1,819.30",35.45,1.95
Tech Mahindra,"1,036.00","1,017.90","1,024.65","1,005.50",19.15,1.9
UPL,681.25,674.00,677.30,665.10,12.2,1.83
SBI Life Insura,"1,265.00","1,250.05","1,259.85","1,237.25",22.6,1.83
Maruti Suzuki,"8,727.55","8,630.00","8,695.50","8,547.00",148.5,1.74
Divis Labs,"3,790.00","3,737.80","3,787.60","3,726.85",60.75,1.63
Kotak Mahindra,"1,820.70","1,802.00","1,812.20","1,783.90",28.3,1.59
BPCL,314.15,310.25,313.35,308.80,4.55,1.47
Nestle,"19,297.00","19,051.20","19,269.05","18,992.60",276.45,1.46
Reliance,"2,416.00","2,390.15","2,403.00","2,369.50",33.5,1.41
UltraTechCement,"6,381.85","6,280.15","6,321.80","6,242.55",79.25,1.27
HCL Tech,951.00,937.05,941.90,930.25,11.65,1.25
Britannia,"3,826.65","3,775.55","3,813.95","3,768.95",45,1.19
TATA Cons. Prod,790.80,781.20,787.05,777.95,9.1,1.17
HUL,"2,676.50","2,634.15","2,653.00","2,622.50",30.5,1.16
Apollo Hospital,"4,444.55","4,365.20","4,414.00","4,365.20",48.8,1.12
NTPC,164.00,161.35,162.15,160.35,1.8,1.12
Asian Paints,"3,368.35","3,323.25","3,335.60","3,302.90",32.7,0.99
M&M,"1,277.95","1,258.40","1,263.15","1,251.35",11.8,0.94
Cipla,"1,145.00","1,133.00","1,141.25","1,130.75",10.5,0.93
Bharti Airtel,816.75,807.70,808.95,803.35,5.6,0.7
Sun Pharma,956.30,945.00,949.00,944.50,4.5,0.48
ONGC,135.00,131.80,133.00,132.40,0.6,0.45
Titan Company,"2,629.00","2,578.55","2,581.00","2,574.20",6.8,0.26
