company_name,high,low,last_price,prev_close,change,percent_gain
Eicher Motors,"2,578.50","2,465.40","2,527.90","2,454.85",73.05,2.98
Maruti Suzuki,"7,680.00","7,472.60","7,647.65","7,435.10",212.55,2.86
Tata Motors,438.80,428.25,436.90,424.95,11.95,2.81
Reliance,"2,731.00","2,649.10","2,710.75","2,640.80",69.95,2.65
UltraTechCement,"6,768.00","6,585.70","6,751.95","6,585.70",166.25,2.52
Shree Cements,"25,635.00","24,880.05","25,478.60","24,860.90",617.7,2.48
TCS,"3,569.00","3,480.00","3,557.00","3,471.90",85.1,2.45
BPCL,385.75,376.35,384.50,375.85,8.65,2.3
Grasim,"1,758.80","1,717.05","1,757.00","1,720.40",36.6,2.13
Asian Paints,"3,051.00","2,980.00","3,049.30","2,991.20",58.1,1.94
Dr Reddys Labs,"4,340.00","4,213.05","4,290.00","4,209.70",80.3,1.91
Britannia,"3,332.00","3,242.00","3,329.00","3,267.90",61.1,1.87
Bharti Airtel,739.00,723.95,736.90,723.50,13.4,1.85
HUL,"2,159.90","2,092.70","2,152.00","2,113.05",38.95,1.84
M&M,889.90,873.45,888.35,872.50,15.85,1.82
TATA Cons. Prod,808.75,792.10,805.50,791.35,14.15,1.79
Infosys,"1,596.30","1,563.00","1,588.65","1,562.00",26.65,1.71
Nestle,"18,279.90","17,989.95","18,219.75","17,948.60",271.15,1.51
Wipro,540.55,531.35,538.30,530.45,7.85,1.48
Adani Ports,833.00,820.00,830.90,819.30,11.6,1.42
HDFC,"2,183.00","2,144.00","2,170.20","2,140.20",30,1.4
Titan Company,"2,492.10","2,442.70","2,486.95","2,452.60",34.35,1.4
Coal India,205.55,199.05,200.05,197.75,2.3,1.16
Hero Motocorp,"2,315.00","2,261.65","2,285.95","2,263.25",22.7,1
UPL,821.50,807.05,812.95,804.90,8.05,1
IndusInd Bank,973.85,952.50,972.35,963.80,8.55,0.89
Bajaj Auto,"3,716.00","3,652.30","3,687.50","3,657.15",30.35,0.83
HCL Tech,"1,084.80","1,064.70","1,079.05","1,070.25",8.8,0.82
HDFC Bank,"1,359.90","1,336.95","1,352.80","1,342.20",10.6,0.79
Tech Mahindra,"1,320.95","1,295.75","1,309.75","1,301.20",8.55,0.66
Divis Labs,"4,477.00","4,383.30","4,437.50","4,411.40",26.1,0.59
HDFC Life,551.00,541.00,549.25,546.70,2.55,0.47
Hindalco,549.00,536.60,542.25,540.80,1.45,0.27
Bajaj Finserv,"15,799.95","15,651.00","15,760.00","15,720.55",39.45,0.25
SBI Life Insura,"1,135.70","1,119.10","1,126.80","1,124.70",2.1,0.19
Cipla,"1,013.80",990.05,"1,002.00","1,000.30",1.7,0.17
Apollo Hospital,"4,850.00","4,731.40","4,821.70","4,816.35",5.35,0.11
JSW Steel,758.00,742.65,746.65,746.40,0.25,0.03
