company_name,high,low,last_price,prev_close,change,percent_gain
ONGC,136.60,132.30,133.80,127.90,5.9,4.61
IndusInd Bank,897.45,876.50,895.20,868.10,27.1,3.12
Reliance,"2,542.50","2,486.25","2,505.80","2,437.10",68.7,2.82
Tech Mahindra,"1,040.00","1,017.25","1,034.25","1,007.70",26.55,2.63
Tata Motors,460.45,454.05,459.75,449.05,10.7,2.38
Tata Motors,460.45,454.05,459.75,449.05,10.7,2.38
SBI,509.70,500.40,509.50,497.95,11.55,2.32
Titan Company,"2,294.55","2,261.10","2,291.50","2,241.20",50.3,2.24
TCS,"3,142.95","3,098.05","3,141.65","3,074.25",67.4,2.19
Apollo Hospital,"4,108.00","4,030.05","4,106.95","4,020.20",86.75,2.16
HCL Tech,908.70,895.10,908.00,889.70,18.3,2.06
Infosys,"1,518.00","1,500.00","1,514.05","1,484.15",29.9,2.01
Tata Steel,937.00,926.70,934.80,919.45,15.35,1.67
Axis Bank,714.50,703.65,712.15,700.60,11.55,1.65
JSW Steel,599.95,588.55,594.30,584.85,9.45,1.62
UPL,697.50,687.50,694.50,684.35,10.15,1.48
HDFC,"2,252.70","2,231.05","2,249.10","2,217.70",31.4,1.42
HUL,"2,618.00","2,535.60","2,603.55","2,567.95",35.6,1.39
Maruti Suzuki,"8,865.45","8,761.00","8,836.90","8,715.85",121.05,1.39
Cipla,976.00,958.85,973.70,960.65,13.05,1.36
ITC,299.50,293.60,298.30,294.60,3.7,1.26
Britannia,"3,839.90","3,793.85","3,834.00","3,787.45",46.55,1.23
Shree Cements,"20,329.00","20,150.35","20,315.00","20,068.20",246.8,1.23
HDFC Bank,"1,366.10","1,355.25","1,364.35","1,348.05",16.3,1.21
SBI Life Insura,"1,183.50","1,163.50","1,183.50","1,169.95",13.55,1.16
Bajaj Finserv,"12,638.00","12,503.00","12,573.45","12,444.80",128.65,1.03
Hero Motocorp,"2,838.75","2,810.00","2,830.00","2,801.20",28.8,1.03
Wipro,411.80,407.10,409.75,405.65,4.1,1.01
Nestle,"18,572.40","18,250.00","18,559.40","18,377.70",181.7,0.99
Bajaj Finance,"6,149.60","6,088.00","6,120.05","6,065.95",54.1,0.89
ICICI Bank,789.55,783.00,787.50,780.65,6.85,0.88
Hindalco,376.20,368.90,370.70,367.95,2.75,0.75
Grasim,"1,464.95","1,445.00","1,452.30","1,442.20",10.1,0.7
Power Grid Corp,212.30,210.25,211.30,210.00,1.3,0.62
BPCL,320.85,316.25,318.45,316.55,1.9,0.6
Larsen,"1,746.85","1,735.00","1,739.40","1,729.80",9.6,0.55
UltraTechCement,"6,138.90","6,103.35","6,117.00","6,085.85",31.15,0.51
Bajaj Auto,"4,055.00","4,012.55","4,021.00","4,002.00",19,0.47
Divis Labs,"3,790.00","3,755.00","3,770.00","3,753.25",16.75,0.45
TATA Cons. Prod,793.00,787.50,790.50,787.25,3.25,0.41
Asian Paints,"3,044.70","3,015.70","3,028.00","3,019.10",8.9,0.29
Dr Reddys Labs,"4,492.00","4,453.00","4,460.95","4,447.90",13.05,0.29
Adani Ports,756.95,748.00,750.80,749.00,1.8,0.24
Coal India,200.40,198.05,198.65,198.25,0.4,0.2
NTPC,152.25,150.65,151.05,150.75,0.3,0.2
Sun Pharma,884.70,875.15,875.75,875.30,0.45,0.05
