company_name,high,low,last_price,prev_close,change,percent_gain
Kotak Mahindra,"1,899.00","1,852.90","1,898.60","1,841.75",56.85,3.09
Titan Company,"2,513.00","2,452.00","2,503.00","2,450.10",52.9,2.16
Maruti Suzuki,"8,789.95","8,655.20","8,771.00","8,622.80",148.2,1.72
Asian Paints,"3,296.90","3,235.05","3,276.30","3,227.15",49.15,1.52
Adani Ports,719.40,707.65,715.40,705.55,9.85,1.4
Bajaj Finance,"7,117.35","7,054.05","7,094.05","7,011.35",82.7,1.18
TATA Cons. Prod,727.00,714.10,723.65,715.20,8.45,1.18
IndusInd Bank,958.65,943.15,948.55,939.10,9.45,1.01
BPCL,360.80,357.70,358.80,355.30,3.5,0.99
Hindalco,522.40,515.65,521.05,516.20,4.85,0.94
SBI,505.35,499.25,501.95,498.40,3.55,0.71
Bharti Airtel,705.40,699.50,703.80,699.25,4.55,0.65
HDFC,"2,479.45","2,456.30","2,469.70","2,453.95",15.75,0.64
IOC,118.30,117.45,117.85,117.10,0.75,0.64
ITC,217.05,215.05,216.15,214.85,1.3,0.61
Tata Motors,485.40,479.35,481.15,478.25,2.9,0.61
Bajaj Finserv,"16,390.00","16,177.00","16,266.00","16,189.45",76.55,0.47
Coal India,162.30,160.10,160.60,159.90,0.7,0.44
Infosys,"1,750.00","1,733.40","1,741.85","1,734.35",7.5,0.43
Tata Steel,"1,150.50","1,135.70","1,143.50","1,138.70",4.8,0.42
Tech Mahindra,"1,424.95","1,412.55","1,418.00","1,412.55",5.45,0.39
HCL Tech,"1,158.50","1,148.05","1,153.80","1,149.55",4.25,0.37
Cipla,921.30,914.05,916.25,913.40,2.85,0.31
Reliance,"2,406.55","2,388.75","2,395.85","2,389.00",6.85,0.29
HDFC Bank,"1,525.70","1,508.60","1,515.00","1,510.70",4.3,0.28
Eicher Motors,"2,748.50","2,712.75","2,732.50","2,725.50",7,0.26
Power Grid Corp,199.50,198.05,198.65,198.15,0.5,0.25
SBI Life Insura,"1,114.95","1,098.70","1,103.45","1,100.95",2.5,0.23
Wipro,570.90,562.65,565.40,564.15,1.25,0.22
Bajaj Auto,"3,639.90","3,603.00","3,608.40","3,600.70",7.7,0.21
M&M,869.70,854.15,855.00,853.25,1.75,0.21
UPL,702.65,692.00,694.80,693.35,1.45,0.21
Grasim,"1,704.00","1,680.55","1,685.80","1,684.15",1.65,0.1
HDFC Life,578.00,571.10,573.00,572.75,0.25,0.04
Sun Pharma,853.00,844.20,846.05,845.80,0.25,0.03
Britannia,"3,524.00","3,470.00","3,490.30","3,489.75",0.55,0.02
