company_name,high,low,last_price,prev_close,change,percent_gain
Coal India,182.20,171.00,182.20,169.55,12.65,7.46
Hindalco,614.25,575.25,607.75,573.75,34,5.93
Tata Steel,"1,294.90","1,218.55","1,287.95","1,220.75",67.2,5.5
UPL,689.00,659.50,687.70,665.45,22.25,3.34
ONGC,168.35,162.15,165.95,160.65,5.3,3.3
SBI Life Insura,"1,089.50","1,056.05","1,085.25","1,060.15",25.1,2.37
JSW Steel,654.00,622.15,640.05,627.45,12.6,2.01
Titan Company,"2,596.50","2,524.35","2,590.90","2,546.55",44.35,1.74
HDFC Life,533.30,509.05,531.45,523.20,8.25,1.58
M&M,810.75,781.00,802.60,790.85,11.75,1.49
Adani Ports,717.90,697.60,713.85,707.50,6.35,0.9
Reliance,"2,377.00","2,329.20","2,363.50","2,359.55",3.95,0.17
Power Grid Corp,213.15,206.20,209.45,209.15,0.3,0.14
