company_name,high,low,last_price,prev_close,change,percent_gain
UltraTechCement,"6,768.00","6,588.05","6,759.25","6,588.05",171.2,2.6
Bharti Airtel,710.00,696.35,708.85,694.30,14.55,2.1
ICICI Bank,837.95,823.10,836.25,820.25,16,1.95
SBI,542.90,533.00,542.05,533.25,8.8,1.65
Grasim,"1,615.90","1,582.10","1,603.80","1,579.35",24.45,1.55
Infosys,"1,624.15","1,602.30","1,621.05","1,599.90",21.15,1.32
HDFC Life,542.90,536.55,541.80,534.90,6.9,1.29
Wipro,442.00,436.15,440.95,435.50,5.45,1.25
NTPC,156.70,153.00,156.55,154.70,1.85,1.2
Shree Cements,"20,960.60","20,700.10","20,928.50","20,687.90",240.6,1.16
UPL,740.35,731.00,740.25,731.75,8.5,1.16
Divis Labs,"3,945.00","3,901.00","3,932.30","3,888.15",44.15,1.14
JSW Steel,674.00,665.00,671.95,664.35,7.6,1.14
Adani Ports,818.70,810.10,815.45,807.25,8.2,1.02
Axis Bank,731.20,721.20,728.75,721.60,7.15,0.99
Tata Steel,109.25,107.60,108.60,107.70,0.9,0.84
Tata Steel,109.25,107.60,108.60,107.70,0.9,0.84
Larsen,"1,807.00","1,782.15","1,794.85","1,780.10",14.75,0.83
Dr Reddys Labs,"4,193.80","4,152.10","4,179.80","4,147.95",31.85,0.77
HUL,"2,657.65","2,630.20","2,645.95","2,627.95",18,0.68
Sun Pharma,929.00,919.50,924.50,918.50,6,0.65
Tech Mahindra,"1,066.30","1,050.65","1,062.90","1,056.05",6.85,0.65
Asian Paints,"3,491.95","3,451.55","3,479.45","3,460.50",18.95,0.55
Titan Company,"2,447.55","2,422.05","2,436.70","2,423.65",13.05,0.54
Kotak Mahindra,"1,850.00","1,829.70","1,845.20","1,835.55",9.65,0.53
ITC,311.80,309.10,310.95,309.50,1.45,0.47
TCS,"3,377.00","3,355.00","3,370.55","3,354.95",15.6,0.46
Tata Motors,472.90,465.55,470.95,468.90,2.05,0.44
Tata Motors,472.90,465.55,470.95,468.90,2.05,0.44
Bajaj Finance,"7,367.95","7,301.20","7,340.95","7,316.65",24.3,0.33
HCL Tech,964.95,956.05,960.70,958.10,2.6,0.27
Coal India,208.85,206.60,207.60,207.15,0.45,0.22
HDFC Bank,"1,436.95","1,422.50","1,433.10","1,431.90",1.2,0.08
BPCL,336.90,332.20,334.20,333.95,0.25,0.07
Bajaj Finserv,"15,251.00","15,145.00","15,188.00","15,185.30",2.7,0.02
