company_name,high,low,last_price,prev_close,change,percent_gain
Adani Ports,925.00,887.00,923.75,885.05,38.7,4.37
Shree Cements,"25,550.00","24,467.45","25,289.40","24,458.45",830.95,3.4
IndusInd Bank,"1,149.55","1,116.55","1,141.95","1,108.30",33.65,3.04
HUL,"2,647.00","2,595.00","2,625.85","2,577.15",48.7,1.89
SBI,557.00,548.00,554.65,544.65,10,1.84
UPL,756.85,740.25,748.60,737.50,11.1,1.51
ONGC,133.75,131.95,133.35,131.85,1.5,1.14
Hindalco,430.65,424.50,425.25,420.55,4.7,1.12
NTPC,169.35,166.40,168.30,166.80,1.5,0.9
Nestle,"19,370.00","19,100.00","19,282.30","19,123.75",158.55,0.83
Apollo Hospital,"4,464.95","4,415.00","4,449.00","4,414.80",34.2,0.77
Eicher Motors,"3,464.15","3,427.05","3,452.05","3,425.75",26.3,0.77
UltraTechCement,"7,029.00","6,921.00","6,973.00","6,919.65",53.35,0.77
Dr Reddys Labs,"4,319.50","4,270.10","4,301.00","4,271.65",29.35,0.69
Divis Labs,"3,619.80","3,571.00","3,591.25","3,568.40",22.85,0.64
JSW Steel,701.75,687.00,689.65,685.35,4.3,0.63
HCL Tech,939.80,934.30,936.45,931.05,5.4,0.58
ITC,333.30,330.55,331.80,329.90,1.9,0.58
Kotak Mahindra,"1,950.70","1,931.80","1,940.40","1,930.05",10.35,0.54
Asian Paints,"3,483.70","3,445.00","3,468.60","3,450.15",18.45,0.53
HDFC Bank,"1,508.00","1,496.20","1,505.20","1,497.60",7.6,0.51
Infosys,"1,489.80","1,480.00","1,483.00","1,475.90",7.1,0.48
ICICI Bank,911.95,902.00,903.00,898.80,4.2,0.47
Tata Steel,107.35,106.30,106.35,105.85,0.5,0.47
Tata Steel,107.35,106.30,106.35,105.85,0.5,0.47
HDFC,"2,468.45","2,453.60","2,460.80","2,449.65",11.15,0.46
Cipla,"1,065.95","1,055.05","1,060.55","1,056.05",4.5,0.43
Axis Bank,787.95,780.25,782.90,779.75,3.15,0.4
Britannia,"3,700.00","3,672.00","3,684.10","3,672.65",11.45,0.31
TATA Cons. Prod,827.00,820.00,820.05,819.10,0.95,0.12
TCS,"3,195.00","3,168.50","3,171.75","3,169.65",2.1,0.07
Grasim,"1,797.80","1,767.35","1,770.95","1,769.85",1.1,0.06
