company_name,high,low,last_price,prev_close,change,percent_gain
Adani Ports,972.60,935.30,967.00,938.20,28.8,3.07
M&M,"1,298.45","1,250.10","1,286.95","1,250.10",36.85,2.95
Bajaj Finance,"7,500.00","7,190.95","7,467.35","7,274.10",193.25,2.66
SBI Life Insura,"1,301.85","1,272.45","1,298.00","1,272.25",25.75,2.02
Bajaj Finserv,"1,779.30","1,737.00","1,766.00","1,734.90",31.1,1.79
Bajaj Finserv,"1,779.30","1,737.00","1,766.00","1,734.90",31.1,1.79
SBI,572.40,559.55,571.60,561.80,9.8,1.74
HDFC,"2,449.80","2,392.75","2,445.60","2,404.10",41.5,1.73
Tech Mahindra,"1,051.85","1,023.10","1,050.25","1,033.20",17.05,1.65
UPL,716.45,696.05,713.85,703.40,10.45,1.49
Divis Labs,"3,632.35","3,560.05","3,621.60","3,573.70",47.9,1.34
IndusInd Bank,"1,256.00","1,218.00","1,243.25","1,227.35",15.9,1.3
Axis Bank,801.00,786.70,798.95,789.30,9.65,1.22
Shree Cements,"23,735.30","23,011.50","23,572.25","23,317.70",254.55,1.09
Infosys,"1,406.00","1,380.60","1,391.75","1,377.05",14.7,1.07
Apollo Hospital,"4,327.75","4,226.70","4,324.95","4,279.75",45.2,1.06
HDFC Bank,"1,514.00","1,480.00","1,508.60","1,492.75",15.85,1.06
Nestle,"18,630.00","18,267.30","18,590.00","18,404.20",185.8,1.01
Grasim,"1,762.95","1,726.60","1,757.75","1,744.60",13.15,0.75
Wipro,406.20,397.00,404.35,401.65,2.7,0.67
Eicher Motors,"3,584.40","3,493.45","3,572.45","3,549.00",23.45,0.66
ITC,334.90,329.10,333.50,331.30,2.2,0.66
TCS,"3,042.00","2,987.80","3,028.60","3,008.70",19.9,0.66
HDFC Life,557.00,543.00,549.80,546.75,3.05,0.56
HCL Tech,907.15,887.50,901.45,896.90,4.55,0.51
Power Grid Corp,238.10,234.40,236.80,235.65,1.15,0.49
JSW Steel,691.50,679.50,688.75,685.85,2.9,0.42
Reliance,"2,522.70","2,481.35","2,509.00","2,499.20",9.8,0.39
Kotak Mahindra,"1,940.00","1,907.55","1,937.25","1,930.30",6.95,0.36
Coal India,232.65,229.65,231.80,231.05,0.75,0.32
Hindalco,415.70,405.65,413.65,412.50,1.15,0.28
HUL,"2,548.40","2,508.05","2,534.85","2,528.15",6.7,0.27
Bharti Airtel,782.90,772.20,781.30,779.65,1.65,0.21
ONGC,134.35,131.10,131.40,131.25,0.15,0.11
Bajaj Auto,"3,715.60","3,661.10","3,691.95","3,689.55",2.4,0.07
