company_name,high,low,last_price,prev_close,change,percent_gain
Hindalco,600.95,582.55,592.60,576.80,15.8,2.74
Coal India,181.75,177.50,181.00,176.55,4.45,2.52
Maruti Suzuki,"7,940.00","7,795.00","7,869.40","7,693.00",176.4,2.29
ONGC,175.00,170.30,173.65,170.30,3.35,1.97
Sun Pharma,931.00,912.00,929.40,911.60,17.8,1.95
UPL,775.60,760.00,775.00,761.60,13.4,1.76
Tata Steel,"1,334.00","1,308.00","1,325.45","1,303.45",22,1.69
Wipro,616.00,604.50,609.75,601.20,8.55,1.42
Cipla,"1,071.00","1,052.60","1,063.00","1,048.50",14.5,1.38
Tech Mahindra,"1,520.00","1,495.00","1,512.60","1,493.50",19.1,1.28
JSW Steel,699.00,686.00,693.70,685.10,8.6,1.26
Titan Company,"2,740.00","2,710.75","2,732.40","2,703.00",29.4,1.09
Bajaj Auto,"3,718.00","3,645.05","3,687.00","3,650.45",36.55,1
HDFC Bank,"1,490.00","1,472.80","1,489.95","1,480.05",9.9,0.67
ITC,247.75,243.80,246.40,244.90,1.5,0.61
Dr Reddys Labs,"4,082.95","4,030.50","4,062.00","4,042.15",19.85,0.49
Infosys,"1,886.90","1,856.00","1,863.65","1,854.60",9.05,0.49
Hero Motocorp,"2,447.95","2,404.05","2,427.60","2,419.90",7.7,0.32
Divis Labs,"4,542.45","4,482.00","4,508.30","4,504.35",3.95,0.09
HCL Tech,"1,209.90","1,193.25","1,197.85","1,196.90",0.95,0.08
