company_name,high,low,last_price,prev_close,change,percent_gain
Hero Motocorp,"2,538.15","2,430.10","2,516.00","2,409.50",106.5,4.42
Tech Mahindra,"1,256.45","1,222.15","1,254.40","1,212.80",41.6,3.43
Tata Steel,"1,306.00","1,278.00","1,304.00","1,261.35",42.65,3.38
Infosys,"1,585.35","1,557.45","1,583.40","1,535.55",47.85,3.12
ONGC,168.40,163.40,167.30,162.25,5.05,3.11
SBI,494.00,483.30,493.50,479.65,13.85,2.89
ICICI Bank,743.00,730.10,741.20,724.25,16.95,2.34
Tata Motors,433.80,426.30,433.40,423.50,9.9,2.34
Coal India,191.95,188.35,191.60,187.35,4.25,2.27
SBI Life Insura,"1,115.00","1,080.10","1,102.05","1,077.85",24.2,2.25
Hindalco,475.90,465.50,471.65,461.65,10,2.17
Bajaj Auto,"3,585.95","3,520.05","3,572.05","3,496.90",75.15,2.15
Shree Cements,"26,100.00","25,290.20","25,710.00","25,193.50",516.5,2.05
M&M,921.00,905.55,914.00,896.10,17.9,2
Kotak Mahindra,"1,813.60","1,791.00","1,810.20","1,775.60",34.6,1.95
HDFC,"2,251.90","2,207.00","2,248.00","2,206.95",41.05,1.86
Larsen,"1,665.55","1,639.00","1,663.80","1,633.95",29.85,1.83
ITC,265.20,260.40,264.45,259.75,4.7,1.81
HCL Tech,"1,066.50","1,047.10","1,063.70","1,044.95",18.75,1.79
Axis Bank,720.45,710.25,719.70,707.20,12.5,1.77
Adani Ports,835.50,816.65,826.75,812.80,13.95,1.72
JSW Steel,725.00,715.05,723.10,711.55,11.55,1.62
Dr Reddys Labs,"4,057.75","4,005.05","4,053.40","3,992.35",61.05,1.53
Divis Labs,"4,416.85","4,335.50","4,409.90","4,344.15",65.75,1.51
BPCL,368.75,364.10,368.75,363.45,5.3,1.46
Wipro,501.00,496.30,498.75,491.75,7,1.42
Maruti Suzuki,"7,538.00","7,422.00","7,497.35","7,397.90",99.45,1.34
Bharti Airtel,733.10,716.15,731.70,722.40,9.3,1.29
TCS,"3,533.00","3,492.75","3,524.05","3,479.75",44.3,1.27
HDFC Life,577.40,569.60,574.30,567.60,6.7,1.18
HDFC Bank,"1,375.00","1,356.05","1,370.20","1,356.00",14.2,1.05
Grasim,"1,642.50","1,616.10","1,638.90","1,622.25",16.65,1.03
Sun Pharma,919.20,901.50,909.10,900.90,8.2,0.91
Bajaj Finance,"6,497.45","6,371.45","6,396.00","6,339.75",56.25,0.89
NTPC,160.75,157.15,159.95,158.65,1.3,0.82
Eicher Motors,"2,529.20","2,490.05","2,500.65","2,483.20",17.45,0.7
Bajaj Finserv,"14,711.00","14,376.05","14,420.00","14,322.45",97.55,0.68
UPL,841.40,829.00,829.75,824.20,5.55,0.67
HUL,"2,201.95","2,153.60","2,183.10","2,171.55",11.55,0.53
Reliance,"2,730.00","2,669.35","2,704.05","2,693.65",10.4,0.39
