company_name,high,low,last_price,prev_close,change,percent_gain
Titan Company,"2,745.00","2,675.00","2,725.60","2,592.85",132.75,5.12
Bajaj Auto,"3,662.50","3,580.00","3,653.50","3,594.65",58.85,1.64
Hero Motocorp,"2,734.90","2,666.55","2,679.40","2,646.10",33.3,1.26
Maruti Suzuki,"8,845.60","8,711.00","8,779.65","8,703.00",76.65,0.88
Cipla,"1,147.20","1,130.50","1,140.50","1,134.45",6.05,0.53
Reliance,"2,438.30","2,414.65","2,432.65","2,422.10",10.55,0.44
UPL,699.90,683.95,689.00,686.00,3,0.44
HDFC,"2,325.90","2,301.00","2,322.55","2,316.10",6.45,0.28
SBI Life Insura,"1,256.90","1,238.35","1,248.35","1,245.15",3.2,0.26
HDFC Life,533.50,526.55,531.00,529.65,1.35,0.25
Bharti Airtel,795.00,784.70,790.20,788.60,1.6,0.2
ONGC,133.50,131.20,132.90,132.65,0.25,0.19
Power Grid Corp,207.45,204.00,206.60,206.30,0.3,0.15
Kotak Mahindra,"1,826.70","1,804.60","1,821.05","1,818.90",2.15,0.12
Larsen,"1,928.95","1,903.05","1,913.60","1,912.95",0.65,0.03
HCL Tech,972.95,962.50,964.75,964.55,0.2,0.02
