company_name,high,low,last_price,prev_close,change,percent_gain
Larsen,"1,664.90","1,598.05","1,658.00","1,595.75",62.25,3.9
Hindalco,439.00,427.00,436.55,424.10,12.45,2.94
SBI Life Insura,"1,181.00","1,145.30","1,179.60","1,151.80",27.8,2.41
UltraTechCement,"7,483.85","7,318.20","7,470.10","7,307.10",163,2.23
Grasim,"1,468.00","1,442.95","1,464.20","1,439.05",25.15,1.75
JSW Steel,681.40,671.75,680.80,672.00,8.8,1.31
Sun Pharma,777.00,758.10,770.30,760.55,9.75,1.28
Tata Steel,"1,394.45","1,378.00","1,392.50","1,375.05",17.45,1.27
Bajaj Auto,"3,741.00","3,679.00","3,737.55","3,691.40",46.15,1.25
Bharti Airtel,596.00,585.05,593.90,586.90,7,1.19
BPCL,473.70,466.15,472.25,466.75,5.5,1.18
Divis Labs,"4,934.05","4,824.35","4,903.05","4,846.70",56.35,1.16
Dr Reddys Labs,"4,569.45","4,506.00","4,550.60","4,503.50",47.1,1.05
UPL,743.40,722.55,727.05,719.65,7.4,1.03
Cipla,922.80,907.50,920.15,911.30,8.85,0.97
Hero Motocorp,"2,679.90","2,636.00","2,670.00","2,647.55",22.45,0.85
TCS,"3,712.95","3,651.10","3,702.00","3,671.85",30.15,0.82
Adani Ports,729.40,722.25,727.35,721.70,5.65,0.78
Shree Cements,"26,786.00","26,450.75","26,760.00","26,556.05",203.95,0.77
NTPC,113.85,112.10,113.60,112.75,0.85,0.75
Coal India,139.30,137.05,138.25,137.30,0.95,0.69
ITC,206.85,204.90,205.95,204.60,1.35,0.66
Maruti Suzuki,"6,694.60","6,617.15","6,650.15","6,608.60",41.55,0.63
Axis Bank,751.95,741.00,751.00,746.35,4.65,0.62
Power Grid Corp,174.85,171.75,174.10,173.10,1,0.58
Wipro,633.10,625.30,631.45,628.95,2.5,0.4
Britannia,"3,972.95","3,911.75","3,945.45","3,930.90",14.55,0.37
HUL,"2,684.85","2,651.10","2,675.60","2,666.40",9.2,0.35
Tata Motors,286.00,281.70,285.15,284.30,0.85,0.3
IOC,106.45,105.40,105.90,105.60,0.3,0.28
Kotak Mahindra,"1,709.00","1,695.00","1,702.00","1,697.50",4.5,0.27
ONGC,116.20,114.95,115.85,115.55,0.3,0.26
HDFC Life,704.35,698.85,700.15,698.85,1.3,0.19
SBI,412.50,407.50,410.90,410.75,0.15,0.04
