company_name,high,low,last_price,prev_close,change,percent_gain
HUL,"2,237.00","2,165.00","2,232.05","2,145.10",86.95,4.05
Asian Paints,"3,238.90","3,170.00","3,219.00","3,148.35",70.65,2.24
UPL,819.80,804.25,816.00,798.40,17.6,2.2
HDFC Life,559.80,546.50,559.00,547.65,11.35,2.07
Reliance,"2,829.90","2,786.10","2,826.90","2,778.35",48.55,1.75
SBI Life Insura,"1,092.65","1,066.40","1,089.00","1,074.20",14.8,1.38
Larsen,"1,698.95","1,680.00","1,698.25","1,677.05",21.2,1.26
Infosys,"1,572.80","1,557.45","1,571.35","1,552.80",18.55,1.19
Nestle,"18,459.95","18,175.05","18,437.50","18,223.00",214.5,1.18
Power Grid Corp,233.40,230.05,231.65,229.30,2.35,1.02
ITC,260.50,258.15,260.00,257.50,2.5,0.97
Maruti Suzuki,"7,928.85","7,766.70","7,841.95","7,788.40",53.55,0.69
TATA Cons. Prod,810.85,799.60,804.15,798.60,5.55,0.69
Sun Pharma,927.35,910.30,912.25,906.10,6.15,0.68
JSW Steel,731.00,722.65,725.10,720.60,4.5,0.62
Hero Motocorp,"2,541.95","2,500.00","2,513.80","2,500.00",13.8,0.55
Eicher Motors,"2,704.00","2,666.00","2,669.75","2,655.45",14.3,0.54
Kotak Mahindra,"1,751.85","1,732.40","1,748.20","1,741.50",6.7,0.38
UltraTechCement,"6,603.60","6,551.05","6,572.15","6,548.45",23.7,0.36
Titan Company,"2,529.90","2,477.00","2,500.00","2,492.35",7.65,0.31
Axis Bank,776.90,766.35,768.15,765.90,2.25,0.29
Apollo Hospital,"4,593.75","4,505.05","4,534.75","4,522.95",11.8,0.26
Tata Motors,436.00,430.80,431.35,430.25,1.1,0.26
SBI,500.55,496.50,498.50,497.25,1.25,0.25
Coal India,190.15,187.15,187.95,187.50,0.45,0.24
Dr Reddys Labs,"4,125.00","4,081.60","4,086.75","4,077.05",9.7,0.24
Tata Steel,"1,261.75","1,243.00","1,249.60","1,246.70",2.9,0.23
ICICI Bank,742.00,734.65,738.15,736.70,1.45,0.2
Divis Labs,"4,640.80","4,517.65","4,538.30","4,530.60",7.7,0.17
Cipla,988.00,978.00,979.00,977.75,1.25,0.13
NTPC,158.00,155.25,155.80,155.65,0.15,0.1
HDFC,"2,237.40","2,206.75","2,220.75","2,218.70",2.05,0.09
BPCL,371.70,365.55,366.80,366.50,0.3,0.08
IndusInd Bank,988.45,972.00,974.90,974.50,0.4,0.04
