company_name,high,low,last_price,prev_close,change,percent_gain
Coal India,207.50,201.00,205.80,199.10,6.7,3.37
Asian Paints,"3,174.40","3,086.05","3,170.20","3,083.00",87.2,2.83
Infosys,"1,624.70","1,589.25","1,624.10","1,587.70",36.4,2.29
Reliance,"2,779.70","2,732.00","2,777.65","2,718.45",59.2,2.18
TCS,"3,635.00","3,567.40","3,634.25","3,556.80",77.45,2.18
Maruti Suzuki,"7,806.00","7,686.05","7,798.00","7,666.70",131.3,1.71
Larsen,"1,723.90","1,700.00","1,720.40","1,691.60",28.8,1.7
IndusInd Bank,991.00,976.10,987.50,972.55,14.95,1.54
Bajaj Finserv,"15,804.75","15,592.65","15,742.00","15,509.30",232.7,1.5
Adani Ports,841.35,832.30,840.00,827.65,12.35,1.49
Divis Labs,"4,528.20","4,433.05","4,521.15","4,455.65",65.5,1.47
M&M,894.20,880.75,894.20,881.25,12.95,1.47
Kotak Mahindra,"1,749.70","1,724.05","1,745.30","1,721.30",24,1.39
HUL,"2,197.00","2,168.00","2,194.80","2,164.95",29.85,1.38
HDFC Life,568.00,557.05,566.85,559.30,7.55,1.35
BPCL,396.00,390.00,394.90,389.95,4.95,1.27
HDFC,"2,210.00","2,181.20","2,207.90","2,180.20",27.7,1.27
SBI Life Insura,"1,143.55","1,125.20","1,141.95","1,128.35",13.6,1.21
Eicher Motors,"2,570.00","2,541.70","2,567.00","2,536.80",30.2,1.19
Britannia,"3,346.00","3,274.40","3,343.00","3,304.20",38.8,1.17
Bajaj Finance,"7,122.70","7,047.30","7,113.90","7,032.50",81.4,1.16
Sun Pharma,938.00,920.60,934.00,923.50,10.5,1.14
Titan Company,"2,515.00","2,466.00","2,508.70","2,482.70",26,1.05
Hero Motocorp,"2,301.85","2,277.00","2,298.25","2,274.85",23.4,1.03
Wipro,542.25,537.35,541.95,536.50,5.45,1.02
Shree Cements,"25,955.00","25,625.10","25,949.00","25,713.85",235.15,0.91
SBI,517.00,512.20,513.90,509.30,4.6,0.9
UltraTechCement,"6,872.50","6,808.00","6,868.10","6,807.15",60.95,0.9
Grasim,"1,753.00","1,734.50","1,751.40","1,736.60",14.8,0.85
Dr Reddys Labs,"4,351.55","4,310.20","4,327.55","4,293.40",34.15,0.8
ITC,264.45,259.70,261.50,259.55,1.95,0.75
HCL Tech,"1,097.00","1,081.10","1,096.40","1,089.40",7,0.64
Tata Motors,446.20,441.05,443.05,440.55,2.5,0.57
Axis Bank,799.65,790.55,799.05,794.70,4.35,0.55
Tech Mahindra,"1,319.00","1,297.45","1,315.90","1,309.20",6.7,0.51
Apollo Hospital,"4,871.95","4,770.10","4,802.00","4,780.95",21.05,0.44
HDFC Bank,"1,369.30","1,353.30","1,360.15","1,354.30",5.85,0.43
ICICI Bank,761.00,751.20,758.80,755.55,3.25,0.43
NTPC,162.20,160.55,161.10,160.50,0.6,0.37
Bharti Airtel,743.90,736.80,742.00,739.35,2.65,0.36
UPL,833.65,824.50,825.30,825.25,0.05,0.01
