company_name,high,low,last_price,prev_close,change,percent_gain
Bajaj Finserv,"1,797.80","1,752.00","1,793.95","1,713.81",80.14,4.68
Bajaj Finserv,"1,797.80","1,752.00","1,793.95","1,713.81",80.14,4.68
IndusInd Bank,"1,219.00","1,142.30","1,217.60","1,163.80",53.8,4.62
NTPC,171.40,165.00,171.00,167.40,3.6,2.15
Power Grid Corp,231.45,224.70,230.60,226.80,3.8,1.68
SBI,566.40,549.25,565.70,558.00,7.7,1.38
Eicher Motors,"3,555.50","3,452.00","3,551.25","3,522.00",29.25,0.83
Bajaj Auto,"3,918.95","3,811.60","3,897.50","3,866.50",31,0.8
Asian Paints,"3,448.50","3,380.00","3,444.35","3,422.20",22.15,0.65
M&M,"1,313.00","1,280.00","1,308.00","1,299.85",8.15,0.63
ITC,337.65,330.95,336.45,334.40,2.05,0.61
Cipla,"1,068.00","1,040.00","1,065.30","1,058.90",6.4,0.6
Maruti Suzuki,"9,000.00","8,825.70","8,978.00","8,926.50",51.5,0.58
Coal India,233.60,229.55,232.50,231.30,1.2,0.52
Nestle,"19,174.00","18,870.95","19,158.90","19,063.65",95.25,0.5
Shree Cements,"24,272.30","23,505.10","24,050.50","23,932.30",118.2,0.49
HUL,"2,604.00","2,546.70","2,598.90","2,586.60",12.3,0.48
ICICI Bank,914.85,898.05,914.20,910.00,4.2,0.46
Kotak Mahindra,"1,933.00","1,892.00","1,931.25","1,923.40",7.85,0.41
Divis Labs,"3,687.00","3,605.30","3,680.55","3,667.60",12.95,0.35
Bajaj Finance,"7,431.00","7,272.15","7,427.70","7,403.45",24.25,0.33
Adani Ports,958.80,939.00,951.10,948.80,2.3,0.24
Sun Pharma,893.00,882.00,892.20,890.15,2.05,0.23
UltraTechCement,"6,964.40","6,760.10","6,907.00","6,896.30",10.7,0.16
Titan Company,"2,709.45","2,645.00","2,709.05","2,705.55",3.5,0.13
HDFC Bank,"1,516.00","1,492.35","1,514.95","1,513.10",1.85,0.12
