company_name,high,low,last_price,prev_close,change,percent_gain
HDFC Bank,"1,436.00","1,415.00","1,434.00","1,396.80",37.2,2.66
Infosys,"1,870.00","1,831.55","1,868.35","1,822.00",46.35,2.54
ICICI Bank,692.90,677.25,691.95,677.90,14.05,2.07
SBI,477.70,470.55,477.05,470.35,6.7,1.42
Axis Bank,701.50,685.00,700.60,690.85,9.75,1.41
Wipro,595.50,586.00,593.15,586.20,6.95,1.19
HCL Tech,"1,205.95","1,177.65","1,204.70","1,193.45",11.25,0.94
TATA Cons. Prod,724.00,709.65,722.85,716.45,6.4,0.89
Divis Labs,"4,380.50","4,325.10","4,376.00","4,339.40",36.6,0.84
UPL,732.65,720.10,730.95,725.45,5.5,0.76
TCS,"3,628.65","3,580.00","3,622.90","3,599.15",23.75,0.66
HDFC,"2,253.00","2,218.00","2,243.40","2,230.00",13.4,0.6
Larsen,"1,744.00","1,715.50","1,738.25","1,728.65",9.6,0.56
Tech Mahindra,"1,508.90","1,487.00","1,494.00","1,486.80",7.2,0.48
ITC,238.20,235.30,237.40,236.35,1.05,0.44
Bharti Airtel,701.65,688.15,697.65,694.85,2.8,0.4
Asian Paints,"2,965.30","2,917.30","2,942.15","2,932.00",10.15,0.35
Maruti Suzuki,"7,179.25","7,012.00","7,127.75","7,102.55",25.2,0.35
Bajaj Finserv,"15,666.00","15,411.50","15,606.00","15,569.00",37,0.24
SBI Life Insura,"1,062.40","1,040.15","1,060.60","1,058.50",2.1,0.2
Cipla,"1,058.00","1,036.75","1,045.15","1,043.95",1.2,0.11
Titan Company,"2,504.00","2,475.00","2,494.10","2,493.60",0.5,0.02
