company_name,high,low,last_price,prev_close,change,percent_gain
Hindalco,386.00,375.15,384.00,371.20,12.8,3.45
ONGC,132.40,125.50,130.35,126.65,3.7,2.92
HDFC Bank,"1,419.30","1,365.00","1,417.85","1,382.35",35.5,2.57
Kotak Mahindra,"1,810.75","1,757.70","1,806.05","1,765.30",40.75,2.31
IndusInd Bank,"1,170.00","1,128.80","1,168.20","1,142.25",25.95,2.27
HDFC,"2,289.00","2,202.70","2,287.40","2,237.50",49.9,2.23
Reliance,"2,372.00","2,311.00","2,369.90","2,325.30",44.6,1.92
Power Grid Corp,218.70,207.00,211.90,208.00,3.9,1.88
Bajaj Finserv,"1,668.60","1,621.00","1,664.95","1,635.90",29.05,1.78
Bajaj Finserv,"1,668.60","1,621.00","1,664.95","1,635.90",29.05,1.78
Titan Company,"2,586.95","2,522.60","2,575.80","2,531.50",44.3,1.75
BPCL,308.90,300.85,308.35,303.25,5.1,1.68
Eicher Motors,"3,688.00","3,583.85","3,679.70","3,624.10",55.6,1.53
SBI,533.00,516.15,529.25,521.75,7.5,1.44
Bajaj Auto,"3,527.65","3,461.25","3,526.15","3,476.70",49.45,1.42
UltraTechCement,"6,320.00","6,172.00","6,262.55","6,175.90",86.65,1.4
Axis Bank,731.75,714.40,728.95,719.00,9.95,1.38
Maruti Suzuki,"8,766.00","8,558.20","8,742.00","8,624.85",117.15,1.36
ICICI Bank,859.00,837.50,855.30,843.90,11.4,1.35
Larsen,"1,842.10","1,816.05","1,839.80","1,815.50",24.3,1.34
Tata Steel,98.40,95.70,98.15,96.85,1.3,1.34
Tata Steel,98.40,95.70,98.15,96.85,1.3,1.34
Grasim,"1,683.00","1,653.95","1,677.00","1,655.80",21.2,1.28
UPL,673.00,654.40,664.85,656.80,8.05,1.23
Hero Motocorp,"2,576.80","2,510.00","2,566.90","2,536.30",30.6,1.21
JSW Steel,626.80,614.20,625.70,618.25,7.45,1.21
Bharti Airtel,775.10,761.45,773.50,764.65,8.85,1.16
M&M,"1,278.90","1,233.05","1,273.00","1,258.35",14.65,1.16
Bajaj Finance,"7,204.00","7,026.80","7,184.40","7,104.75",79.65,1.12
Sun Pharma,946.80,930.00,940.50,930.70,9.8,1.05
SBI Life Insura,"1,258.00","1,234.55","1,250.80","1,239.80",11,0.89
NTPC,160.90,157.40,160.60,159.55,1.05,0.66
Nestle,"19,121.55","18,894.00","19,067.95","18,979.15",88.8,0.47
Adani Ports,825.00,801.00,817.30,816.40,0.9,0.11
Britannia,"3,887.65","3,844.10","3,868.10","3,864.50",3.6,0.09
ITC,335.75,330.15,333.15,333.05,0.1,0.03
