company_name,high,low,last_price,prev_close,change,percent_gain
NTPC,141.95,136.80,140.40,135.00,5.4,4
Power Grid Corp,224.65,216.10,222.75,216.80,5.95,2.74
BPCL,368.25,361.55,367.50,359.35,8.15,2.27
IndusInd Bank,961.00,929.15,955.80,935.40,20.4,2.18
HDFC Life,548.50,536.40,547.30,538.20,9.1,1.69
Coal India,187.25,183.30,185.65,183.05,2.6,1.42
Adani Ports,787.50,774.50,784.70,774.20,10.5,1.36
HDFC Bank,"1,492.00","1,470.30","1,489.95","1,470.35",19.6,1.33
Bajaj Auto,"3,706.90","3,636.00","3,694.00","3,653.00",41,1.12
Kotak Mahindra,"1,778.80","1,745.60","1,773.10","1,753.85",19.25,1.1
JSW Steel,749.95,733.65,740.55,732.65,7.9,1.08
Tata Steel,"1,340.90","1,305.45","1,321.30","1,307.20",14.1,1.08
TATA Cons. Prod,792.50,779.00,785.40,777.40,8,1.03
SBI,499.95,491.00,498.55,493.55,5,1.01
M&M,818.00,807.70,813.80,806.55,7.25,0.9
Shree Cements,"24,300.00","23,951.05","24,247.15","24,032.60",214.55,0.89
Larsen,"1,785.00","1,759.00","1,782.55","1,767.65",14.9,0.84
Wipro,597.90,589.30,596.90,591.90,5,0.84
IOC,120.30,119.00,119.80,118.95,0.85,0.71
ONGC,166.50,163.55,164.95,163.90,1.05,0.64
Bajaj Finance,"7,358.55","7,220.30","7,305.00","7,259.95",45.05,0.62
Britannia,"3,226.60","3,191.65","3,225.00","3,206.40",18.6,0.58
Asian Paints,"3,110.95","3,090.00","3,094.00","3,079.95",14.05,0.46
HUL,"2,058.65","2,038.40","2,057.70","2,048.65",9.05,0.44
Axis Bank,768.25,755.15,764.45,761.15,3.3,0.43
Bharti Airtel,766.65,754.80,758.15,754.95,3.2,0.42
UPL,780.95,770.50,772.80,769.60,3.2,0.42
UltraTechCement,"6,655.00","6,565.05","6,630.00","6,602.30",27.7,0.42
HDFC,"2,408.00","2,349.00","2,399.55","2,390.40",9.15,0.38
HCL Tech,"1,169.00","1,152.05","1,166.50","1,163.75",2.75,0.24
ITC,252.75,250.00,251.15,250.65,0.5,0.2
Maruti Suzuki,"7,610.00","7,517.35","7,574.15","7,561.30",12.85,0.17
Dr Reddys Labs,"4,323.70","4,263.00","4,301.95","4,295.45",6.5,0.15
Reliance,"2,648.00","2,622.00","2,638.70","2,634.75",3.95,0.15
Bajaj Finserv,"17,197.00","17,011.20","17,075.00","17,060.45",14.55,0.09
Tata Motors,435.90,430.85,433.90,433.75,0.15,0.03
Grasim,"1,680.85","1,658.70","1,664.30","1,664.00",0.3,0.02
