company_name,high,low,last_price,prev_close,change,percent_gain
HDFC Life,591.50,573.20,591.45,571.40,20.05,3.51
Dr Reddys Labs,"4,266.00","4,151.05","4,262.95","4,122.15",140.8,3.42
TATA Cons. Prod,834.90,813.00,834.00,811.65,22.35,2.75
Sun Pharma,967.05,919.55,944.80,921.00,23.8,2.58
Tata Steel,"1,291.70","1,265.65","1,283.80","1,260.85",22.95,1.82
Kotak Mahindra,"1,796.50","1,767.00","1,794.10","1,765.65",28.45,1.61
M&M,939.25,920.15,935.40,922.90,12.5,1.35
Bharti Airtel,757.90,747.35,757.30,747.35,9.95,1.33
Tata Motors,442.55,437.85,441.30,436.05,5.25,1.2
HDFC Bank,"1,389.90","1,371.55","1,387.70","1,371.35",16.35,1.19
Shree Cements,"26,240.00","25,872.80","26,173.75","25,872.60",301.15,1.16
HDFC,"2,253.00","2,229.15","2,248.35","2,224.00",24.35,1.09
ICICI Bank,758.05,750.10,754.60,747.15,7.45,1
IndusInd Bank,"1,009.50",990.00,997.25,988.35,8.9,0.9
JSW Steel,735.85,727.60,735.65,729.10,6.55,0.9
HUL,"2,263.00","2,222.55","2,261.25","2,241.85",19.4,0.87
Grasim,"1,734.70","1,708.05","1,725.45","1,711.90",13.55,0.79
Cipla,993.00,978.90,988.10,981.20,6.9,0.7
UPL,834.00,823.05,829.80,824.30,5.5,0.67
Bajaj Finserv,"15,280.00","14,994.70","15,101.05","15,011.85",89.2,0.59
Reliance,"2,856.15","2,821.35","2,836.25","2,819.85",16.4,0.58
TCS,"3,623.25","3,584.20","3,603.95","3,584.30",19.65,0.55
Bajaj Finance,"6,823.60","6,736.20","6,760.05","6,727.65",32.4,0.48
Apollo Hospital,"4,596.00","4,545.00","4,556.75","4,537.85",18.9,0.42
Nestle,"18,548.95","18,337.95","18,504.65","18,427.70",76.95,0.42
UltraTechCement,"6,694.85","6,604.10","6,644.80","6,616.95",27.85,0.42
Titan Company,"2,532.00","2,507.65","2,521.30","2,513.20",8.1,0.32
Hero Motocorp,"2,552.00","2,491.45","2,525.00","2,517.30",7.7,0.31
Asian Paints,"3,269.00","3,221.30","3,257.35","3,247.70",9.65,0.3
Hindalco,493.10,485.65,489.55,488.60,0.95,0.19
Divis Labs,"4,619.65","4,513.00","4,571.10","4,564.60",6.5,0.14
HCL Tech,"1,100.50","1,090.15","1,093.50","1,092.50",1,0.09
Larsen,"1,739.00","1,714.05","1,720.20","1,719.25",0.95,0.06
