company_name,high,low,last_price,prev_close,change,percent_gain
Asian Paints,"3,288.20","3,178.70","3,283.90","3,178.70",105.2,3.31
Adani Ports,794.95,765.60,791.55,769.75,21.8,2.83
M&M,868.60,850.10,865.30,851.10,14.2,1.67
Grasim,"1,757.20","1,715.00","1,746.85","1,722.75",24.1,1.4
Sun Pharma,775.00,754.20,765.95,759.75,6.2,0.82
BPCL,397.90,391.00,396.70,393.75,2.95,0.75
IOC,121.30,119.90,120.35,119.70,0.65,0.54
Hindalco,460.95,453.45,457.35,455.65,1.7,0.37
Bajaj Auto,"3,364.20","3,320.00","3,352.35","3,341.00",11.35,0.34
Tata Motors,496.75,486.55,495.50,493.95,1.55,0.31
Maruti Suzuki,"7,475.00","7,357.95","7,440.95","7,421.75",19.2,0.26
JSW Steel,679.85,670.00,675.50,674.10,1.4,0.21
Cipla,901.00,893.30,895.10,894.50,0.6,0.07
Hero Motocorp,"2,544.80","2,512.90","2,522.50","2,520.95",1.55,0.06
Larsen,"1,890.85","1,870.20","1,880.85","1,879.80",1.05,0.06
Tata Steel,"1,188.90","1,167.60","1,177.30","1,176.85",0.45,0.04
Britannia,"3,633.00","3,604.40","3,624.95","3,623.90",1.05,0.03
