company_name,high,low,last_price,prev_close,change,percent_gain
Tech Mahindra,"1,443.60","1,405.15","1,438.00","1,394.35",43.65,3.13
Coal India,197.75,186.85,190.50,184.80,5.7,3.08
Wipro,572.40,560.35,571.10,555.20,15.9,2.86
HCL Tech,"1,146.95","1,120.50","1,144.70","1,115.55",29.15,2.61
Power Grid Corp,215.75,210.70,215.55,210.90,4.65,2.2
IOC,116.50,113.00,114.65,112.25,2.4,2.14
Cipla,945.00,919.55,939.95,923.10,16.85,1.83
Tata Steel,"1,321.00","1,293.65","1,311.50","1,289.35",22.15,1.72
BPCL,354.00,346.05,347.85,342.10,5.75,1.68
Infosys,"1,733.90","1,711.55","1,730.00","1,702.80",27.2,1.6
JSW Steel,658.40,649.30,654.60,644.60,10,1.55
ITC,218.30,216.00,217.95,215.30,2.65,1.23
ONGC,168.50,164.50,164.90,162.95,1.95,1.2
HDFC,"2,306.55","2,276.10","2,297.05","2,278.10",18.95,0.83
Hindalco,613.90,600.95,604.85,600.10,4.75,0.79
UPL,707.90,688.95,694.85,689.55,5.3,0.77
Britannia,"3,439.55","3,397.25","3,412.75","3,391.75",21,0.62
TCS,"3,572.00","3,538.15","3,568.00","3,546.15",21.85,0.62
Sun Pharma,832.80,823.80,825.80,820.90,4.9,0.6
IndusInd Bank,926.00,909.00,911.60,906.35,5.25,0.58
Titan Company,"2,639.80","2,595.00","2,604.75","2,592.65",12.1,0.47
HDFC Bank,"1,392.00","1,371.20","1,379.50","1,374.25",5.25,0.38
Bajaj Finance,"6,944.30","6,811.00","6,849.75","6,831.55",18.2,0.27
NTPC,133.45,131.10,131.30,130.95,0.35,0.27
Divis Labs,"4,226.80","4,152.35","4,171.40","4,160.90",10.5,0.25
Hero Motocorp,"2,468.00","2,421.00","2,431.20","2,426.30",4.9,0.2
Reliance,"2,414.85","2,391.25","2,403.30","2,398.55",4.75,0.2
Grasim,"1,577.60","1,547.00","1,549.90","1,548.50",1.4,0.09
