company_name,high,low,last_price,prev_close,change,percent_gain
Reliance,"2,707.40","2,634.00","2,702.30","2,633.50",68.8,2.61
Bajaj Finserv,"12,833.70","12,450.05","12,818.75","12,596.60",222.15,1.76
Coal India,199.20,194.30,198.35,196.05,2.3,1.17
TCS,"3,432.00","3,346.30","3,394.25","3,355.20",39.05,1.16
BPCL,334.25,322.55,329.25,326.00,3.25,1
ONGC,151.40,146.00,151.00,149.75,1.25,0.83
Infosys,"1,497.35","1,475.60","1,489.25","1,478.55",10.7,0.72
M&M,"1,056.20","1,035.00","1,054.20","1,047.35",6.85,0.65
Wipro,476.45,468.10,473.35,470.75,2.6,0.55
IndusInd Bank,937.00,921.00,933.25,928.35,4.9,0.53
Nestle,"17,476.35","17,020.05","17,331.40","17,241.55",89.85,0.52
HCL Tech,"1,030.40","1,007.30","1,022.30","1,017.90",4.4,0.43
SBI,472.35,466.15,470.20,468.30,1.9,0.41
Sun Pharma,850.40,832.80,842.60,839.25,3.35,0.4
Kotak Mahindra,"1,872.50","1,846.00","1,872.00","1,865.10",6.9,0.37
Asian Paints,"2,892.00","2,848.00","2,858.35","2,852.50",5.85,0.21
Tata Steel,"1,075.50","1,061.10","1,065.40","1,063.55",1.85,0.17
Bajaj Finance,"6,037.00","5,949.20","6,019.45","6,010.15",9.3,0.15
Axis Bank,693.00,682.00,686.25,686.05,0.2,0.03
