company_name,high,low,last_price,prev_close,change,percent_gain
Dr Reddys Labs,"4,218.00","3,975.00","4,209.50","3,929.45",280.05,7.13
Tata Motors,421.40,410.00,418.75,398.65,20.1,5.04
JSW Steel,632.00,616.70,625.00,600.20,24.8,4.13
Adani Ports,764.00,745.10,762.95,732.80,30.15,4.11
Nestle,"16,733.30","16,250.05","16,716.05","16,094.25",621.8,3.86
Cipla,974.80,939.00,973.75,938.00,35.75,3.81
Bajaj Auto,"3,849.00","3,735.00","3,836.60","3,698.55",138.05,3.73
Grasim,"1,522.00","1,468.25","1,507.80","1,457.80",50,3.43
Hero Motocorp,"2,613.40","2,545.00","2,599.30","2,515.50",83.8,3.33
IndusInd Bank,897.40,881.20,894.35,866.25,28.1,3.24
M&M,911.00,888.65,909.95,882.55,27.4,3.1
Maruti Suzuki,"7,648.90","7,450.00","7,634.40","7,404.55",229.85,3.1
Reliance,"2,559.90","2,502.00","2,555.50","2,479.85",75.65,3.05
HDFC Life,544.80,532.00,544.50,528.70,15.8,2.99
Larsen,"1,592.00","1,561.05","1,591.75","1,547.95",43.8,2.83
SBI,460.90,454.15,460.00,447.50,12.5,2.79
HDFC,"2,201.25","2,152.30","2,195.30","2,136.30",59,2.76
Sun Pharma,912.80,889.05,907.20,884.60,22.6,2.55
HUL,"2,329.00","2,282.70","2,322.00","2,264.55",57.45,2.54
Tata Steel,"1,168.85","1,150.20","1,150.70","1,122.15",28.55,2.54
Axis Bank,669.90,658.00,666.45,650.20,16.25,2.5
Infosys,"1,463.70","1,446.70","1,462.45","1,427.15",35.3,2.47
Hindalco,435.00,426.25,426.90,417.00,9.9,2.37
Kotak Mahindra,"1,828.55","1,794.45","1,825.60","1,783.40",42.2,2.37
Asian Paints,"3,119.95","3,070.00","3,118.15","3,046.90",71.25,2.34
Britannia,"3,430.00","3,352.00","3,410.00","3,332.05",77.95,2.34
HDFC Bank,"1,316.35","1,292.35","1,316.00","1,287.05",28.95,2.25
TATA Cons. Prod,742.65,731.40,737.55,721.30,16.25,2.25
BPCL,334.85,328.00,333.80,326.65,7.15,2.19
Coal India,186.00,183.55,185.05,181.20,3.85,2.12
Divis Labs,"4,301.75","4,220.00","4,287.10","4,199.20",87.9,2.09
ICICI Bank,706.10,693.70,704.20,690.30,13.9,2.01
Tech Mahindra,"1,134.80","1,114.75","1,130.25","1,108.35",21.9,1.98
Wipro,462.20,455.00,460.10,451.15,8.95,1.98
HCL Tech,"1,030.45","1,016.80","1,027.75","1,009.40",18.35,1.82
Bajaj Finance,"5,841.95","5,770.00","5,804.95","5,707.00",97.95,1.72
ITC,282.35,277.00,280.20,275.65,4.55,1.65
ONGC,163.80,161.65,162.50,160.00,2.5,1.56
SBI Life Insura,"1,081.00","1,061.35","1,072.75","1,056.65",16.1,1.52
Bajaj Finserv,"12,680.00","12,462.55","12,599.80","12,413.85",185.95,1.5
Eicher Motors,"2,720.00","2,677.00","2,689.15","2,650.50",38.65,1.46
Bharti Airtel,691.50,683.00,683.75,674.25,9.5,1.41
NTPC,150.95,149.65,149.90,148.00,1.9,1.28
Titan Company,"2,155.55","2,129.20","2,136.80","2,111.95",24.85,1.18
TCS,"3,313.90","3,270.05","3,298.10","3,261.95",36.15,1.11
UltraTechCement,"6,165.00","6,101.05","6,125.65","6,072.60",53.05,0.87
Power Grid Corp,233.10,229.10,229.35,228.30,1.05,0.46
Shree Cements,"23,975.00","22,158.80","22,285.00","22,216.35",68.65,0.31
UPL,828.00,815.00,815.50,814.00,1.5,0.18
