company_name,high,low,last_price,prev_close,change,percent_gain
M&M,"1,121.45","1,079.45","1,114.45","1,082.70",31.75,2.93
ONGC,145.75,142.15,144.45,141.50,2.95,2.08
Hero Motocorp,"2,792.70","2,730.00","2,783.90","2,755.50",28.4,1.03
UPL,664.45,647.65,663.60,657.10,6.5,0.99
Maruti Suzuki,"8,539.90","8,381.05","8,525.00","8,448.75",76.25,0.9
Coal India,184.50,180.75,183.55,182.05,1.5,0.82
Reliance,"2,521.70","2,482.10","2,511.95","2,492.65",19.3,0.77
JSW Steel,577.50,568.00,575.80,571.65,4.15,0.73
Eicher Motors,"2,886.10","2,818.75","2,867.55","2,848.30",19.25,0.68
Tata Motors,418.20,409.15,417.15,414.50,2.65,0.64
Bajaj Auto,"3,907.20","3,783.05","3,883.80","3,861.20",22.6,0.59
ITC,272.00,268.55,271.10,269.95,1.15,0.43
Apollo Hospital,"3,814.70","3,722.90","3,809.10","3,794.50",14.6,0.38
SBI,463.30,458.00,462.80,461.20,1.6,0.35
BPCL,318.75,312.00,315.85,315.00,0.85,0.27
HDFC Life,560.00,549.35,558.90,558.00,0.9,0.16
Dr Reddys Labs,"4,359.95","4,312.00","4,322.55","4,320.55",2,0.05
