company_name,high,low,last_price,prev_close,change,percent_gain
HCL Tech,"1,214.95","1,165.05","1,204.50","1,159.90",44.6,3.85
Tata Steel,"1,115.85","1,085.00","1,114.10","1,072.95",41.15,3.84
Hindalco,447.65,437.35,446.70,433.10,13.6,3.14
JSW Steel,666.00,645.40,662.75,642.60,20.15,3.14
Wipro,689.90,671.00,686.70,665.95,20.75,3.12
UPL,730.00,712.65,730.00,708.30,21.7,3.06
Tech Mahindra,"1,651.40","1,605.50","1,645.10","1,598.05",47.05,2.94
Titan Company,"2,310.00","2,251.30","2,303.90","2,239.35",64.55,2.88
Shree Cements,"26,189.95","25,371.00","26,162.85","25,470.35",692.5,2.72
Coal India,144.70,141.40,144.30,140.70,3.6,2.56
Tata Motors,458.40,449.85,457.95,447.05,10.9,2.44
Grasim,"1,662.95","1,618.15","1,654.50","1,616.45",38.05,2.35
ICICI Bank,727.80,716.15,726.40,709.95,16.45,2.32
Reliance,"2,332.00","2,292.20","2,329.25","2,277.35",51.9,2.28
Sun Pharma,783.45,764.05,781.00,763.95,17.05,2.23
Larsen,"1,845.95","1,812.50","1,837.65","1,799.35",38.3,2.13
TCS,"3,641.20","3,566.40","3,629.90","3,556.90",73,2.05
UltraTechCement,"7,311.00","7,180.10","7,307.30","7,160.85",146.45,2.05
NTPC,124.70,122.50,124.20,121.75,2.45,2.01
TATA Cons. Prod,725.60,710.55,722.40,709.55,12.85,1.81
Infosys,"1,831.00","1,801.00","1,830.20","1,798.90",31.3,1.74
IndusInd Bank,864.45,852.20,860.75,846.10,14.65,1.73
SBI,458.25,452.65,456.80,449.20,7.6,1.69
Nestle,"19,197.65","18,900.05","19,183.30","18,881.25",302.05,1.6
HDFC Life,643.95,633.10,643.50,633.60,9.9,1.56
Asian Paints,"3,292.35","3,240.00","3,288.95","3,239.45",49.5,1.53
Britannia,"3,532.85","3,461.05","3,524.00","3,471.90",52.1,1.5
HDFC Bank,"1,450.00","1,430.00","1,447.10","1,425.65",21.45,1.5
Bajaj Finance,"6,749.50","6,636.45","6,718.00","6,634.15",83.85,1.26
Bharti Airtel,668.50,659.20,666.15,658.25,7.9,1.2
HUL,"2,296.55","2,265.05","2,295.25","2,269.10",26.15,1.15
Bajaj Auto,"3,141.95","3,092.00","3,139.95","3,105.20",34.75,1.12
Bajaj Finserv,"16,150.00","15,852.00","16,001.30","15,826.20",175.1,1.11
Kotak Mahindra,"1,764.00","1,738.10","1,761.00","1,742.50",18.5,1.06
HDFC,"2,588.90","2,545.50","2,576.05","2,550.30",25.75,1.01
ONGC,135.90,133.80,135.35,134.00,1.35,1.01
Dr Reddys Labs,"4,615.00","4,543.80","4,601.10","4,560.70",40.4,0.89
M&M,827.00,815.00,821.55,814.30,7.25,0.89
IOC,109.85,108.65,109.65,108.75,0.9,0.83
ITC,214.45,212.00,214.15,212.40,1.75,0.82
Eicher Motors,"2,429.85","2,390.15","2,423.80","2,406.45",17.35,0.72
Maruti Suzuki,"7,392.00","7,287.10","7,338.50","7,286.60",51.9,0.71
Adani Ports,712.00,701.70,706.25,701.70,4.55,0.65
BPCL,365.00,357.40,362.30,360.00,2.3,0.64
SBI Life Insura,"1,136.50","1,117.70","1,131.35","1,125.70",5.65,0.5
Axis Bank,683.00,666.00,677.25,674.35,2.9,0.43
Hero Motocorp,"2,390.00","2,339.00","2,358.50","2,356.65",1.85,0.08
