company_name,high,low,last_price,prev_close,change,percent_gain
TATA Cons. Prod,787.50,766.25,785.75,765.85,19.9,2.6
Bharti Airtel,656.50,643.25,654.75,641.65,13.1,2.04
Titan Company,"2,167.85","2,132.20","2,167.70","2,127.45",40.25,1.89
M&M,"1,163.70","1,140.40","1,160.15","1,142.65",17.5,1.53
Eicher Motors,"2,997.70","2,945.70","2,995.20","2,955.10",40.1,1.36
HUL,"2,565.00","2,502.05","2,527.85","2,497.80",30.05,1.2
Larsen,"1,671.90","1,649.20","1,665.50","1,646.15",19.35,1.18
Nestle,"18,670.75","18,376.30","18,574.50","18,363.30",211.2,1.15
HDFC,"2,194.00","2,171.25","2,190.55","2,167.40",23.15,1.07
Asian Paints,"2,980.00","2,940.45","2,966.50","2,939.15",27.35,0.93
Tata Motors,433.60,429.70,431.85,428.05,3.8,0.89
Tata Motors,433.60,429.70,431.85,428.05,3.8,0.89
BPCL,309.95,306.10,308.65,306.15,2.5,0.82
Adani Ports,738.45,726.10,730.35,724.45,5.9,0.81
Bajaj Auto,"3,919.00","3,861.00","3,892.00","3,863.20",28.8,0.75
UltraTechCement,"5,810.00","5,701.00","5,776.60","5,735.05",41.55,0.72
Britannia,"3,862.80","3,779.10","3,800.00","3,774.15",25.85,0.68
SBI Life Insura,"1,147.40","1,136.85","1,146.35","1,138.95",7.4,0.65
Maruti Suzuki,"8,661.05","8,576.20","8,621.00","8,567.75",53.25,0.62
HDFC Life,541.70,535.60,540.35,537.15,3.2,0.6
Cipla,963.00,951.50,956.50,951.15,5.35,0.56
Shree Cements,"19,793.35","19,450.05","19,669.00","19,562.70",106.3,0.54
Grasim,"1,407.00","1,388.90","1,399.00","1,391.80",7.2,0.52
NTPC,149.60,148.15,148.70,148.30,0.4,0.27
HDFC Bank,"1,360.00","1,346.80","1,354.50","1,351.05",3.45,0.26
Hero Motocorp,"2,816.45","2,782.75","2,799.90","2,792.80",7.1,0.25
Hindalco,351.90,344.60,349.90,349.10,0.8,0.23
Kotak Mahindra,"1,787.40","1,770.00","1,773.60","1,770.05",3.55,0.2
Divis Labs,"3,780.00","3,725.50","3,736.20","3,733.80",2.4,0.06
Bajaj Finance,"5,886.50","5,812.85","5,831.40","5,830.85",0.55,0.01
