company_name,high,low,last_price,prev_close,change,percent_gain
SBI Life Insura,"1,304.70","1,241.00","1,295.40","1,191.45",103.95,8.72
Tata Steel,109.30,102.15,107.45,100.35,7.1,7.08
Tata Steel,109.30,102.15,107.45,100.35,7.1,7.08
Hindalco,407.65,395.20,407.20,392.40,14.8,3.77
Bajaj Finserv,"15,201.00","14,812.15","15,013.30","14,642.05",371.25,2.54
JSW Steel,637.20,620.55,632.35,616.70,15.65,2.54
Tech Mahindra,"1,068.00","1,045.40","1,063.70","1,038.00",25.7,2.48
ONGC,133.65,129.90,133.40,130.25,3.15,2.42
Infosys,"1,555.70","1,528.00","1,551.10","1,517.40",33.7,2.22
NTPC,154.45,150.45,153.30,150.35,2.95,1.96
UPL,743.50,732.00,741.15,727.70,13.45,1.85
Grasim,"1,585.00","1,555.10","1,579.00","1,550.60",28.4,1.83
Reliance,"2,503.00","2,464.00","2,500.45","2,457.10",43.35,1.76
Titan Company,"2,392.50","2,346.40","2,374.60","2,334.65",39.95,1.71
Wipro,424.00,417.80,422.75,416.00,6.75,1.62
HCL Tech,965.70,951.50,960.00,946.10,13.9,1.47
M&M,"1,184.20","1,157.00","1,165.10","1,149.15",15.95,1.39
IndusInd Bank,"1,032.75","1,018.75","1,031.40","1,017.70",13.7,1.35
Bharti Airtel,678.80,671.00,675.80,666.85,8.95,1.34
HDFC Life,549.00,534.20,538.75,531.60,7.15,1.34
Coal India,206.80,203.25,205.50,202.85,2.65,1.31
Bajaj Auto,"3,952.25","3,878.00","3,908.00","3,858.25",49.75,1.29
Eicher Motors,"3,145.00","3,077.85","3,091.65","3,054.00",37.65,1.23
Bajaj Finance,"7,260.00","7,125.00","7,162.65","7,076.60",86.05,1.22
Tata Motors,451.50,445.15,447.40,442.25,5.15,1.16
Tata Motors,451.50,445.15,447.40,442.25,5.15,1.16
UltraTechCement,"6,577.25","6,490.00","6,546.50","6,471.25",75.25,1.16
Hero Motocorp,"2,846.80","2,789.60","2,812.00","2,780.70",31.3,1.13
TCS,"3,317.30","3,275.00","3,297.00","3,260.50",36.5,1.12
HDFC,"2,369.00","2,340.40","2,361.60","2,337.55",24.05,1.03
Maruti Suzuki,"8,943.00","8,730.00","8,803.55","8,721.05",82.5,0.95
Britannia,"3,949.35","3,876.90","3,900.00","3,869.35",30.65,0.79
Larsen,"1,832.50","1,805.00","1,814.00","1,801.25",12.75,0.71
HDFC Bank,"1,438.60","1,415.30","1,426.20","1,416.85",9.35,0.66
Asian Paints,"3,354.35","3,275.00","3,292.45","3,272.40",20.05,0.61
Apollo Hospital,"4,252.80","4,193.60","4,215.00","4,190.50",24.5,0.58
Adani Ports,775.65,765.15,768.05,764.50,3.55,0.46
Axis Bank,734.95,723.20,727.75,725.90,1.85,0.25
BPCL,328.80,325.20,326.50,326.05,0.45,0.14
Power Grid Corp,217.80,214.30,214.50,214.20,0.3,0.14
Kotak Mahindra,"1,856.90","1,824.20","1,830.05","1,828.50",1.55,0.08
