company_name,high,low,last_price,prev_close,change,percent_gain
HDFC Life,605.90,588.10,593.15,578.55,14.6,2.52
Grasim,"1,804.15","1,771.00","1,802.55","1,768.45",34.1,1.93
Bharti Airtel,785.75,770.00,782.45,769.15,13.3,1.73
Titan Company,"2,723.00","2,672.00","2,705.00","2,661.15",43.85,1.65
Power Grid Corp,227.45,223.80,227.40,223.95,3.45,1.54
Hindalco,439.30,432.25,437.75,431.15,6.6,1.53
HDFC,"2,457.00","2,429.50","2,455.05","2,419.00",36.05,1.49
TATA Cons. Prod,838.00,829.70,837.75,825.50,12.25,1.48
Britannia,"3,736.00","3,665.00","3,717.90","3,671.85",46.05,1.25
Nestle,"19,266.50","18,970.00","19,183.15","18,968.20",214.95,1.13
Tata Motors,456.60,453.55,455.90,451.00,4.9,1.09
Tata Motors,456.60,453.55,455.90,451.00,4.9,1.09
JSW Steel,694.95,686.60,693.95,686.55,7.4,1.08
Reliance,"2,627.00","2,601.00","2,626.00","2,598.05",27.95,1.08
ITC,334.40,330.60,334.25,330.90,3.35,1.01
HDFC Bank,"1,509.85","1,498.55","1,508.55","1,493.55",15,1
Infosys,"1,551.90","1,541.30","1,550.40","1,536.20",14.2,0.92
SBI Life Insura,"1,335.00","1,311.00","1,317.75","1,306.00",11.75,0.9
NTPC,167.85,165.65,167.85,166.40,1.45,0.87
Bajaj Finance,"7,444.00","7,312.40","7,343.50","7,286.90",56.6,0.78
Axis Bank,808.95,803.15,807.00,801.00,6,0.75
UPL,768.00,757.25,760.85,756.35,4.5,0.59
BPCL,344.80,340.75,344.60,342.60,2,0.58
IndusInd Bank,"1,147.40","1,136.80","1,143.40","1,136.85",6.55,0.58
HUL,"2,609.00","2,579.00","2,594.95","2,580.40",14.55,0.56
Sun Pharma,893.30,883.50,891.95,887.70,4.25,0.48
Divis Labs,"3,699.00","3,657.50","3,694.50","3,678.00",16.5,0.45
Apollo Hospital,"4,520.00","4,470.80","4,500.50","4,481.60",18.9,0.42
UltraTechCement,"6,969.60","6,855.00","6,895.90","6,869.60",26.3,0.38
Kotak Mahindra,"1,940.00","1,924.00","1,931.00","1,924.00",7,0.36
Asian Paints,"3,459.00","3,414.65","3,443.95","3,432.20",11.75,0.34
Wipro,426.00,421.50,423.40,422.00,1.4,0.33
Hero Motocorp,"2,903.00","2,832.00","2,866.80","2,857.90",8.9,0.31
Larsen,"1,974.50","1,963.10","1,968.00","1,961.90",6.1,0.31
Coal India,235.30,230.85,232.10,231.50,0.6,0.26
Adani Ports,948.00,933.00,940.65,938.50,2.15,0.23
SBI,560.00,555.50,556.20,554.90,1.3,0.23
Shree Cements,"24,947.95","23,952.50","24,190.00","24,135.10",54.9,0.23
ICICI Bank,913.95,906.00,908.60,907.20,1.4,0.15
ONGC,135.15,133.80,134.20,134.00,0.2,0.15
Tata Steel,108.20,107.65,107.90,107.75,0.15,0.14
Tata Steel,108.20,107.65,107.90,107.75,0.15,0.14
Maruti Suzuki,"8,989.05","8,910.90","8,939.00","8,927.65",11.35,0.13
