company_name,high,low,last_price,prev_close,change,percent_gain
Hero Motocorp,"2,719.55","2,630.00","2,710.00","2,648.50",61.5,2.32
Shree Cements,"24,150.00","23,589.20","24,133.25","23,589.20",544.05,2.31
Eicher Motors,"2,639.95","2,488.45","2,628.80","2,570.80",58,2.26
Nestle,"18,050.00","17,571.45","17,975.45","17,670.25",305.2,1.73
Infosys,"1,712.90","1,690.45","1,710.65","1,682.20",28.45,1.69
HUL,"2,274.40","2,222.55","2,265.00","2,228.55",36.45,1.64
Wipro,555.40,543.25,550.50,541.70,8.8,1.62
Titan Company,"2,440.00","2,399.00","2,436.55","2,398.00",38.55,1.61
Larsen,"1,832.85","1,806.15","1,826.80","1,799.00",27.8,1.55
Tech Mahindra,"1,425.00","1,395.05","1,409.30","1,390.15",19.15,1.38
Bajaj Finance,"6,896.65","6,785.95","6,870.00","6,785.95",84.05,1.24
HCL Tech,"1,166.35","1,148.10","1,159.15","1,146.45",12.7,1.11
Divis Labs,"4,340.00","4,280.00","4,322.00","4,277.90",44.1,1.03
Tata Motors,477.85,467.30,476.30,471.45,4.85,1.03
M&M,833.90,820.40,833.50,825.05,8.45,1.02
Bajaj Auto,"3,529.75","3,473.75","3,522.65","3,487.95",34.7,0.99
Britannia,"3,447.25","3,400.00","3,431.50","3,398.00",33.5,0.99
Asian Paints,"3,187.45","3,132.85","3,167.65","3,143.45",24.2,0.77
Reliance,"2,357.85","2,335.70","2,355.90","2,338.55",17.35,0.74
Dr Reddys Labs,"4,242.50","4,188.60","4,235.10","4,204.60",30.5,0.73
Bharti Airtel,701.50,686.60,694.70,689.70,5,0.72
TCS,"3,798.00","3,748.00","3,756.05","3,733.75",22.3,0.6
Adani Ports,707.50,690.00,699.80,695.75,4.05,0.58
Maruti Suzuki,"8,469.90","8,356.50","8,409.00","8,366.40",42.6,0.51
HDFC Bank,"1,486.10","1,473.05","1,480.75","1,473.70",7.05,0.48
Kotak Mahindra,"1,771.00","1,746.05","1,755.00","1,746.85",8.15,0.47
HDFC Life,564.80,551.60,559.80,557.30,2.5,0.45
Bajaj Finserv,"15,994.80","15,649.00","15,730.00","15,674.15",55.85,0.36
UltraTechCement,"7,165.00","7,031.05","7,105.10","7,089.10",16,0.23
TATA Cons. Prod,701.65,689.15,695.75,694.30,1.45,0.21
ITC,221.35,218.55,219.60,219.45,0.15,0.07
Sun Pharma,874.65,859.05,865.00,864.85,0.15,0.02
