company_name,high,low,last_price,prev_close,change,percent_gain
Tech Mahindra,"1,093.90","1,070.20","1,080.40","1,055.20",25.2,2.39
Axis Bank,758.50,743.05,755.00,739.00,16,2.17
Titan Company,"2,486.00","2,446.20","2,483.35","2,433.60",49.75,2.04
Wipro,442.00,436.30,438.60,430.15,8.45,1.96
ICICI Bank,866.50,860.05,864.05,848.75,15.3,1.8
SBI,523.50,517.20,522.85,514.70,8.15,1.58
IndusInd Bank,"1,086.00","1,069.00","1,079.30","1,063.10",16.2,1.52
Asian Paints,"3,477.95","3,427.50","3,463.25","3,411.65",51.6,1.51
HDFC,"2,437.75","2,416.00","2,434.50","2,398.30",36.2,1.51
TCS,"3,419.80","3,375.05","3,405.00","3,354.25",50.75,1.51
Bajaj Finance,"7,285.00","7,217.35","7,256.70","7,149.40",107.3,1.5
Eicher Motors,"3,265.95","3,163.00","3,196.95","3,154.55",42.4,1.34
Hero Motocorp,"2,818.00","2,784.95","2,811.65","2,775.45",36.2,1.3
HCL Tech,968.50,958.75,964.35,952.05,12.3,1.29
Bajaj Finserv,"15,930.00","15,747.55","15,824.85","15,643.20",181.65,1.16
Tata Motors,485.00,478.60,480.95,475.55,5.4,1.14
Tata Motors,485.00,478.60,480.95,475.55,5.4,1.14
Infosys,"1,631.35","1,617.00","1,620.30","1,602.45",17.85,1.11
HDFC Bank,"1,489.00","1,474.55","1,480.05","1,466.30",13.75,0.94
Larsen,"1,878.80","1,867.20","1,871.10","1,855.15",15.95,0.86
Kotak Mahindra,"1,849.00","1,833.00","1,842.95","1,828.35",14.6,0.8
Adani Ports,799.90,793.45,796.35,790.55,5.8,0.73
Tata Steel,110.65,109.00,110.00,109.20,0.8,0.73
Tata Steel,110.65,109.00,110.00,109.20,0.8,0.73
Dr Reddys Labs,"4,278.00","4,235.90","4,265.30","4,243.30",22,0.52
Shree Cements,"21,450.00","21,150.45","21,198.95","21,104.90",94.05,0.45
HDFC Life,545.50,541.10,543.20,540.90,2.3,0.43
Reliance,"2,609.90","2,588.30","2,591.50","2,582.50",9,0.35
Maruti Suzuki,"8,998.00","8,881.40","8,910.00","8,879.70",30.3,0.34
UltraTechCement,"6,654.95","6,573.60","6,617.95","6,595.65",22.3,0.34
UPL,774.20,765.60,767.85,765.30,2.55,0.33
JSW Steel,678.30,670.20,672.05,670.10,1.95,0.29
Cipla,"1,049.00","1,036.70","1,041.00","1,038.35",2.65,0.26
Sun Pharma,926.90,919.70,921.00,919.70,1.3,0.14
Britannia,"3,682.80","3,646.00","3,651.00","3,647.75",3.25,0.09
