company_name,high,low,last_price,prev_close,change,percent_gain
Adani Ports,719.95,693.55,718.45,695.25,23.2,3.34
Apollo Hospital,"3,752.00","3,622.75","3,742.10","3,651.90",90.2,2.47
UltraTechCement,"5,498.00","5,324.00","5,482.00","5,356.15",125.85,2.35
NTPC,152.20,148.90,151.80,148.90,2.9,1.95
Tata Steel,"1,011.90",985.55,"1,010.90",991.95,18.95,1.91
Grasim,"1,321.55","1,286.10","1,316.95","1,292.55",24.4,1.89
JSW Steel,574.80,561.65,574.00,564.00,10,1.77
Power Grid Corp,227.30,222.00,226.25,222.35,3.9,1.75
Coal India,194.25,189.10,194.20,191.05,3.15,1.65
Bajaj Finance,"5,461.00","5,284.20","5,440.65","5,358.25",82.4,1.54
Infosys,"1,448.90","1,403.15","1,445.85","1,424.50",21.35,1.5
Wipro,453.70,438.00,452.80,446.10,6.7,1.5
TATA Cons. Prod,749.00,731.65,746.95,735.95,11,1.49
M&M,"1,021.45",999.05,"1,017.10","1,004.30",12.8,1.27
Shree Cements,"19,424.95","18,898.20","19,378.50","19,135.65",242.85,1.27
Divis Labs,"3,518.45","3,456.50","3,515.35","3,474.15",41.2,1.19
Bajaj Finserv,"11,577.65","11,326.00","11,518.65","11,386.05",132.6,1.16
Eicher Motors,"2,735.00","2,676.20","2,729.05","2,700.80",28.25,1.05
Bharti Airtel,689.40,669.10,678.00,671.30,6.7,1
Larsen,"1,551.35","1,525.20","1,547.00","1,532.05",14.95,0.98
Tata Motors,411.50,397.70,410.60,406.70,3.9,0.96
ICICI Bank,694.65,680.65,693.85,688.00,5.85,0.85
ITC,266.95,263.05,266.80,264.65,2.15,0.81
Axis Bank,655.00,643.10,654.10,648.95,5.15,0.79
Hindalco,369.00,361.55,368.90,366.45,2.45,0.67
Cipla,966.90,950.80,960.10,954.75,5.35,0.56
HCL Tech,"1,000.95",978.15,997.00,991.80,5.2,0.52
SBI Life Insura,"1,145.00","1,124.15","1,139.50","1,133.70",5.8,0.51
TCS,"3,237.30","3,174.70","3,236.15","3,219.60",16.55,0.51
Kotak Mahindra,"1,748.00","1,721.60","1,745.95","1,737.35",8.6,0.5
Sun Pharma,835.00,822.45,833.55,829.50,4.05,0.49
Britannia,"3,392.60","3,330.05","3,375.00","3,359.00",16,0.48
SBI,448.50,443.35,447.90,445.85,2.05,0.46
Titan Company,"2,112.00","2,072.65","2,111.55","2,102.40",9.15,0.44
IndusInd Bank,869.95,846.15,868.00,865.45,2.55,0.29
Nestle,"17,100.00","16,800.00","16,899.80","16,854.45",45.35,0.27
Dr Reddys Labs,"4,320.00","4,239.05","4,278.00","4,267.20",10.8,0.25
Tech Mahindra,"1,056.55","1,022.20","1,053.25","1,051.95",1.3,0.12
HDFC,"2,130.95","2,094.00","2,130.20","2,128.45",1.75,0.08
HUL,"2,213.95","2,183.00","2,198.00","2,196.90",1.1,0.05
