company_name,high,low,last_price,prev_close,change,percent_gain
Asian Paints,"3,145.00","3,029.20","3,100.65","2,969.80",130.85,4.41
Divis Labs,"5,216.75","5,000.20","5,216.55","5,018.90",197.65,3.94
Sun Pharma,836.80,815.80,834.80,813.50,21.3,2.62
SBI Life Insura,"1,200.00","1,175.40","1,199.30","1,172.05",27.25,2.32
ICICI Bank,849.00,824.20,847.05,829.40,17.65,2.13
SBI,523.35,512.75,522.45,512.55,9.9,1.93
Cipla,924.50,902.45,920.75,907.50,13.25,1.46
UPL,726.00,712.00,723.55,713.25,10.3,1.44
Shree Cements,"28,189.00","27,654.90","28,167.65","27,777.90",389.75,1.4
Bharti Airtel,706.20,694.00,705.25,696.20,9.05,1.3
ITC,240.50,237.10,239.45,236.70,2.75,1.16
HDFC Life,699.95,688.35,697.60,690.05,7.55,1.09
TATA Cons. Prod,817.70,809.65,817.00,808.90,8.1,1
Dr Reddys Labs,"4,728.00","4,655.00","4,705.10","4,666.20",38.9,0.83
Hero Motocorp,"2,719.00","2,701.50","2,717.40","2,700.50",16.9,0.63
JSW Steel,699.50,689.50,698.40,694.35,4.05,0.58
Grasim,"1,754.65","1,733.00","1,748.15","1,739.40",8.75,0.5
IOC,133.00,131.45,132.15,131.50,0.65,0.49
BPCL,434.50,429.20,433.10,431.05,2.05,0.48
UltraTechCement,"7,310.00","7,234.00","7,303.05","7,269.10",33.95,0.47
Tech Mahindra,"1,574.00","1,527.50","1,569.95","1,563.30",6.65,0.43
HDFC,"2,937.25","2,914.00","2,922.60","2,911.65",10.95,0.38
Titan Company,"2,482.35","2,452.20","2,463.95","2,454.75",9.2,0.37
Infosys,"1,717.00","1,701.15","1,709.90","1,703.70",6.2,0.36
TCS,"3,511.25","3,483.00","3,492.50","3,482.60",9.9,0.28
Larsen,"1,814.00","1,788.25","1,800.75","1,796.25",4.5,0.25
Nestle,"19,420.00","19,065.05","19,259.35","19,217.60",41.75,0.22
Tata Steel,"1,350.60","1,330.00","1,346.50","1,343.65",2.85,0.21
NTPC,144.55,142.95,143.45,143.20,0.25,0.17
Maruti Suzuki,"7,349.00","7,258.50","7,305.65","7,297.35",8.3,0.11
Bajaj Auto,"3,815.00","3,774.05","3,795.00","3,791.75",3.25,0.09
HCL Tech,"1,172.65","1,161.50","1,167.30","1,166.80",0.5,0.04
