company_name,high,low,last_price,prev_close,change,percent_gain
Bajaj Finserv,"16,681.95","15,925.00","16,673.75","15,903.85",769.9,4.84
IndusInd Bank,959.70,930.10,958.45,922.30,36.15,3.92
Bajaj Finance,"7,275.00","7,095.00","7,268.75","7,014.60",254.15,3.62
Kotak Mahindra,"1,940.00","1,896.90","1,935.00","1,882.30",52.7,2.8
Axis Bank,803.80,787.35,801.95,781.90,20.05,2.56
HCL Tech,"1,161.25","1,133.30","1,158.50","1,132.80",25.7,2.27
HDFC Life,638.00,624.10,637.00,623.90,13.1,2.1
Eicher Motors,"2,722.55","2,622.20","2,673.00","2,622.20",50.8,1.94
HDFC Bank,"1,527.00","1,505.60","1,525.65","1,497.00",28.65,1.91
Wipro,587.50,575.00,586.70,576.65,10.05,1.74
HDFC,"2,617.00","2,580.70","2,601.00","2,565.35",35.65,1.39
Titan Company,"2,472.20","2,441.75","2,464.45","2,431.80",32.65,1.34
Bajaj Auto,"3,585.00","3,540.00","3,576.50","3,534.45",42.05,1.19
Tata Motors,514.45,507.55,510.15,504.30,5.85,1.16
TCS,"3,847.70","3,800.65","3,844.50","3,800.65",43.85,1.15
IOC,123.65,122.20,123.10,121.75,1.35,1.11
ITC,233.05,229.20,229.85,227.75,2.1,0.92
Divis Labs,"4,172.30","4,125.25","4,144.00","4,108.35",35.65,0.87
Dr Reddys Labs,"4,374.70","4,315.10","4,345.05","4,309.45",35.6,0.83
BPCL,385.60,381.00,381.80,378.85,2.95,0.78
JSW Steel,663.80,652.20,659.20,654.30,4.9,0.75
Power Grid Corp,217.80,213.60,214.50,212.95,1.55,0.73
Asian Paints,"3,244.15","3,201.05","3,216.55","3,196.25",20.3,0.64
Infosys,"1,792.80","1,772.00","1,782.95","1,772.05",10.9,0.62
UPL,799.60,785.50,789.50,785.00,4.5,0.57
Nestle,"18,850.00","18,627.80","18,775.35","18,671.70",103.65,0.56
SBI Life Insura,"1,227.55","1,211.05","1,221.20","1,214.95",6.25,0.51
ICICI Bank,818.70,810.05,814.10,810.30,3.8,0.47
ONGC,174.05,170.50,171.60,170.95,0.65,0.38
Reliance,"2,407.00","2,381.30","2,386.50","2,378.70",7.8,0.33
Grasim,"1,787.50","1,763.00","1,776.00","1,771.35",4.65,0.26
TATA Cons. Prod,742.40,734.60,738.00,736.10,1.9,0.26
SBI,539.30,531.35,533.65,532.30,1.35,0.25
Bharti Airtel,731.75,720.50,724.10,723.05,1.05,0.15
NTPC,142.75,140.75,141.35,141.15,0.2,0.14
Cipla,958.50,944.75,947.35,946.40,0.95,0.1
Hero Motocorp,"2,743.40","2,703.00","2,729.05","2,726.75",2.3,0.08
Shree Cements,"25,884.60","25,300.00","25,500.05","25,489.65",10.4,0.04
M&M,880.30,869.00,870.00,869.70,0.3,0.03
