company_name,high,low,last_price,prev_close,change,percent_gain
Bharti Airtel,722.80,689.60,716.45,685.35,31.1,4.54
IndusInd Bank,"1,189.35","1,146.05","1,187.80","1,140.20",47.6,4.17
Tata Steel,"1,372.90","1,330.00","1,361.20","1,315.95",45.25,3.44
Hindalco,475.80,463.35,474.30,459.80,14.5,3.15
Dr Reddys Labs,"4,828.00","4,629.05","4,800.00","4,659.20",140.8,3.02
Grasim,"1,776.15","1,719.20","1,772.00","1,721.10",50.9,2.96
HCL Tech,"1,173.65","1,143.50","1,171.75","1,143.75",28,2.45
JSW Steel,685.00,672.50,681.20,669.15,12.05,1.8
Infosys,"1,702.05","1,676.00","1,693.75","1,667.75",26,1.56
UltraTechCement,"7,789.00","7,647.65","7,753.65","7,636.05",117.6,1.54
Tech Mahindra,"1,518.35","1,489.85","1,498.65","1,477.85",20.8,1.41
BPCL,428.00,419.90,422.90,417.70,5.2,1.24
SBI Life Insura,"1,164.45","1,138.55","1,159.45","1,145.55",13.9,1.21
SBI,511.40,501.00,508.05,502.15,5.9,1.17
Sun Pharma,804.30,787.00,804.30,795.00,9.3,1.17
ONGC,151.85,148.40,150.70,149.05,1.65,1.11
TATA Cons. Prod,821.50,806.00,818.45,809.50,8.95,1.11
Shree Cements,"29,600.00","28,600.00","28,939.95","28,635.25",304.7,1.06
TCS,"3,446.80","3,412.95","3,433.35","3,397.75",35.6,1.05
Divis Labs,"5,248.00","5,151.00","5,202.00","5,150.15",51.85,1.01
HDFC Life,688.50,680.35,687.10,680.45,6.65,0.98
IOC,132.85,126.60,129.20,127.95,1.25,0.98
Power Grid Corp,187.75,184.55,186.80,185.05,1.75,0.95
Maruti Suzuki,"7,585.80","7,401.00","7,548.50","7,482.40",66.1,0.88
NTPC,134.40,130.90,133.60,132.65,0.95,0.72
Coal India,166.35,163.80,165.60,164.45,1.15,0.7
Kotak Mahindra,"2,070.70","2,034.80","2,045.45","2,031.15",14.3,0.7
Titan Company,"2,441.45","2,390.35","2,400.10","2,383.55",16.55,0.69
Adani Ports,705.85,690.00,697.40,693.00,4.4,0.63
Eicher Motors,"2,507.70","2,478.10","2,500.00","2,484.80",15.2,0.61
Wipro,655.60,649.35,650.45,646.75,3.7,0.57
Cipla,918.55,902.20,909.65,905.05,4.6,0.51
Asian Paints,"3,142.25","3,091.65","3,112.00","3,100.10",11.9,0.38
ITC,225.55,222.50,224.05,223.20,0.85,0.38
Axis Bank,757.80,740.00,744.60,742.00,2.6,0.35
HDFC Bank,"1,603.70","1,583.55","1,585.20","1,582.85",2.35,0.15
Hero Motocorp,"2,683.50","2,642.00","2,658.00","2,657.10",0.9,0.03
