company_name,high,low,last_price,prev_close,change,percent_gain
Eicher Motors,"2,588.75","2,494.65","2,576.40","2,432.65",143.75,5.91
Apollo Hospital,"3,673.55","3,553.05","3,658.35","3,547.80",110.55,3.12
SBI,461.50,438.85,458.45,444.65,13.8,3.1
Adani Ports,728.15,704.00,724.70,705.90,18.8,2.66
Maruti Suzuki,"7,305.35","7,150.00","7,284.75","7,101.95",182.8,2.57
Tata Steel,"1,134.80","1,105.00","1,124.75","1,097.00",27.75,2.53
Hero Motocorp,"2,511.95","2,440.00","2,506.00","2,449.15",56.85,2.32
Bajaj Finance,"5,675.10","5,488.00","5,638.10","5,515.75",122.35,2.22
UPL,800.50,775.05,798.65,781.55,17.1,2.19
JSW Steel,626.70,608.45,613.55,600.45,13.1,2.18
M&M,908.75,892.70,908.45,889.50,18.95,2.13
Bajaj Auto,"3,717.65","3,650.00","3,717.60","3,642.10",75.5,2.07
Coal India,172.50,167.85,172.00,168.70,3.3,1.96
Titan Company,"2,152.00","2,106.55","2,132.05","2,091.70",40.35,1.93
IndusInd Bank,898.80,865.55,889.10,872.35,16.75,1.92
HDFC,"2,180.00","2,130.55","2,172.70","2,132.95",39.75,1.86
Kotak Mahindra,"1,819.90","1,766.15","1,812.00","1,779.55",32.45,1.82
NTPC,147.20,141.65,146.60,144.15,2.45,1.7
ICICI Bank,690.95,675.75,688.45,677.35,11.1,1.64
Larsen,"1,567.50","1,539.45","1,559.65","1,534.50",25.15,1.64
Axis Bank,649.20,630.05,645.85,635.95,9.9,1.56
Reliance,"2,481.00","2,416.65","2,460.20","2,426.60",33.6,1.38
HDFC Bank,"1,310.75","1,285.30","1,306.20","1,291.35",14.85,1.15
Sun Pharma,894.75,875.05,888.80,882.50,6.3,0.71
HUL,"2,207.95","2,172.30","2,207.95","2,194.10",13.85,0.63
Cipla,945.00,926.05,939.65,934.60,5.05,0.54
Britannia,"3,337.95","3,263.95","3,295.00","3,278.50",16.5,0.5
Hindalco,400.80,388.55,389.85,388.00,1.85,0.48
ONGC,156.25,151.80,154.25,153.55,0.7,0.46
Bharti Airtel,698.00,679.65,693.00,689.90,3.1,0.45
Wipro,474.35,467.75,470.35,468.65,1.7,0.36
TATA Cons. Prod,744.45,730.45,739.25,737.60,1.65,0.22
TCS,"3,430.00","3,390.00","3,420.75","3,414.90",5.85,0.17
Divis Labs,"4,309.75","4,260.10","4,283.65","4,281.10",2.55,0.06
Bajaj Finserv,"12,700.00","12,450.00","12,609.00","12,608.30",0.7,0.01
