company_name,high,low,last_price,prev_close,change,percent_gain
Titan Company,"2,171.60","2,102.55","2,128.85","2,013.55",115.3,5.73
M&M,"1,138.95","1,114.60","1,134.65","1,104.55",30.1,2.73
BPCL,330.00,323.10,329.00,321.30,7.7,2.4
UPL,676.00,664.45,675.80,662.50,13.3,2.01
IndusInd Bank,854.90,840.25,852.70,836.55,16.15,1.93
NTPC,142.75,139.80,141.50,138.95,2.55,1.84
Asian Paints,"2,932.00","2,897.00","2,910.00","2,861.40",48.6,1.7
Larsen,"1,584.65","1,565.65","1,582.00","1,556.15",25.85,1.66
Sun Pharma,852.75,842.15,849.95,837.70,12.25,1.46
Kotak Mahindra,"1,734.20","1,716.05","1,729.15","1,704.50",24.65,1.45
Tata Motors,425.30,419.30,422.40,416.35,6.05,1.45
Eicher Motors,"2,958.00","2,925.00","2,949.95","2,907.95",42,1.44
ONGC,123.45,121.25,122.65,120.95,1.7,1.41
Power Grid Corp,215.30,212.10,213.30,210.45,2.85,1.35
Bajaj Auto,"3,836.10","3,786.30","3,821.05","3,773.05",48,1.27
TCS,"3,308.35","3,265.05","3,301.15","3,260.75",40.4,1.24
HCL Tech,"1,000.90",989.10,998.75,986.60,12.15,1.23
Divis Labs,"3,710.00","3,600.00","3,689.00","3,644.80",44.2,1.21
Britannia,"3,882.10","3,801.65","3,875.55","3,830.80",44.75,1.17
Adani Ports,707.00,695.00,702.15,694.35,7.8,1.12
ICICI Bank,737.50,733.00,733.80,725.95,7.85,1.08
Wipro,423.95,419.10,420.55,416.05,4.5,1.08
HUL,"2,531.00","2,482.20","2,522.25","2,498.40",23.85,0.95
Tech Mahindra,"1,024.75","1,016.10","1,019.45","1,009.90",9.55,0.95
HDFC Bank,"1,386.35","1,374.45","1,384.20","1,371.25",12.95,0.94
Coal India,184.50,181.45,183.25,181.70,1.55,0.85
SBI,485.00,481.60,483.85,479.95,3.9,0.81
Hero Motocorp,"2,868.75","2,840.00","2,849.50","2,831.80",17.7,0.63
Hindalco,347.85,341.30,343.05,340.95,2.1,0.62
Apollo Hospital,"3,930.00","3,889.00","3,906.95","3,883.50",23.45,0.6
ITC,291.90,288.50,290.95,289.30,1.65,0.57
Nestle,"18,550.00","18,326.20","18,491.00","18,388.65",102.35,0.56
Infosys,"1,513.95","1,497.05","1,498.85","1,491.65",7.2,0.48
HDFC,"2,249.45","2,228.60","2,239.00","2,229.50",9.5,0.43
Maruti Suzuki,"8,700.00","8,620.00","8,654.80","8,630.05",24.75,0.29
TATA Cons. Prod,758.95,750.00,751.85,749.95,1.9,0.25
Tata Steel,869.00,858.50,860.00,858.15,1.85,0.22
Shree Cements,"20,172.95","20,000.00","20,016.10","19,990.85",25.25,0.13
Grasim,"1,391.90","1,370.40","1,371.00","1,369.65",1.35,0.1
Dr Reddys Labs,"4,443.00","4,381.00","4,393.20","4,390.00",3.2,0.07
