company_name,high,low,last_price,prev_close,change,percent_gain
Power Grid Corp,207.50,202.05,206.20,201.55,4.65,2.31
ITC,216.85,213.20,216.80,212.00,4.8,2.26
IOC,112.40,109.70,111.50,109.05,2.45,2.25
NTPC,125.40,122.80,125.10,122.55,2.55,2.08
Bajaj Finance,"6,993.50","6,838.25","6,895.55","6,771.20",124.35,1.84
Adani Ports,747.50,730.65,736.05,722.85,13.2,1.83
ONGC,139.45,137.15,139.15,136.80,2.35,1.72
Cipla,904.80,891.25,903.70,889.70,14,1.57
Hero Motocorp,"2,384.90","2,352.50","2,381.00","2,348.80",32.2,1.37
HDFC,"2,582.00","2,543.35","2,571.40","2,539.00",32.4,1.28
Infosys,"1,860.00","1,827.00","1,845.65","1,824.70",20.95,1.15
Titan Company,"2,337.55","2,310.00","2,326.20","2,299.75",26.45,1.15
Wipro,702.00,689.10,693.50,685.65,7.85,1.14
Bajaj Auto,"3,190.95","3,138.00","3,170.00","3,135.85",34.15,1.09
M&M,833.80,823.40,827.10,818.70,8.4,1.03
Bajaj Finserv,"16,219.55","16,051.00","16,107.75","15,945.90",161.85,1.01
Britannia,"3,537.95","3,502.00","3,532.00","3,497.00",35,1
Coal India,147.45,146.00,146.70,145.35,1.35,0.93
Tech Mahindra,"1,691.10","1,664.15","1,675.25","1,659.75",15.5,0.93
Tata Steel,"1,146.80","1,135.00","1,138.50","1,128.85",9.65,0.85
Dr Reddys Labs,"4,699.00","4,655.10","4,687.20","4,648.50",38.7,0.83
Axis Bank,677.00,672.60,674.85,669.35,5.5,0.82
BPCL,377.25,372.00,375.00,372.45,2.55,0.68
SBI,461.00,457.75,458.95,455.85,3.1,0.68
Tata Motors,478.00,471.50,473.50,470.50,3,0.64
Kotak Mahindra,"1,785.00","1,768.70","1,773.15","1,762.40",10.75,0.61
Nestle,"19,299.95","19,165.15","19,286.00","19,190.60",95.4,0.5
TCS,"3,670.50","3,630.00","3,647.60","3,630.75",16.85,0.46
IndusInd Bank,882.75,873.55,875.00,871.75,3.25,0.37
HDFC Bank,"1,455.55","1,445.00","1,450.10","1,445.20",4.9,0.34
HDFC Life,644.60,638.40,641.80,639.90,1.9,0.3
Hindalco,468.45,462.80,464.70,463.35,1.35,0.29
HUL,"2,298.95","2,280.00","2,282.55","2,277.65",4.9,0.22
Grasim,"1,663.75","1,636.15","1,641.85","1,638.60",3.25,0.2
Reliance,"2,380.00","2,358.05","2,369.95","2,366.10",3.85,0.16
HCL Tech,"1,230.70","1,221.20","1,224.00","1,222.80",1.2,0.1
ICICI Bank,739.50,729.70,733.15,732.80,0.35,0.05
Maruti Suzuki,"7,500.00","7,405.00","7,426.65","7,423.75",2.9,0.04
Sun Pharma,803.95,796.55,797.65,797.50,0.15,0.02
TATA Cons. Prod,722.00,713.75,715.00,714.95,0.05,0.01
