company_name,high,low,last_price,prev_close,change,percent_gain
Coal India,194.90,188.30,194.00,187.90,6.1,3.25
NTPC,154.95,148.30,152.50,149.10,3.4,2.28
UPL,811.80,792.10,805.90,793.55,12.35,1.56
IOC,124.65,121.50,124.45,122.65,1.8,1.47
BPCL,386.45,377.45,384.20,380.00,4.2,1.11
Adani Ports,862.65,840.00,856.50,848.05,8.45,1
Bharti Airtel,777.25,763.00,774.10,766.60,7.5,0.98
Tata Steel,"1,375.85","1,346.80","1,357.95","1,344.90",13.05,0.97
ONGC,173.50,170.30,173.20,171.85,1.35,0.79
HUL,"2,164.40","2,121.30","2,156.50","2,139.80",16.7,0.78
Power Grid Corp,236.00,231.15,234.70,233.05,1.65,0.71
ITC,263.35,257.30,261.15,259.45,1.7,0.66
UltraTechCement,"6,792.00","6,690.00","6,765.05","6,726.15",38.9,0.58
Grasim,"1,717.30","1,695.00","1,712.00","1,702.30",9.7,0.57
Larsen,"1,855.75","1,827.70","1,845.40","1,836.05",9.35,0.51
Sun Pharma,938.80,925.35,933.80,929.10,4.7,0.51
Cipla,"1,033.85","1,014.00","1,025.60","1,021.45",4.15,0.41
Eicher Motors,"2,555.00","2,522.05","2,552.10","2,543.45",8.65,0.34
Dr Reddys Labs,"4,354.45","4,298.05","4,342.90","4,329.90",13,0.3
Divis Labs,"4,488.35","4,435.05","4,473.00","4,461.20",11.8,0.26
JSW Steel,741.70,729.80,734.95,733.45,1.5,0.2
Asian Paints,"3,149.90","3,113.00","3,144.45","3,140.80",3.65,0.12
