company_name,high,low,last_price,prev_close,change,percent_gain
Axis Bank,744.45,708.60,737.60,704.60,33,4.68
Bharti Airtel,709.85,682.15,709.00,689.90,19.1,2.77
SBI,504.40,489.00,502.40,494.15,8.25,1.67
IndusInd Bank,872.00,842.00,864.95,851.25,13.7,1.61
BPCL,380.00,368.00,378.00,373.10,4.9,1.31
Power Grid Corp,220.20,211.95,216.60,214.00,2.6,1.21
JSW Steel,637.05,612.60,628.60,621.80,6.8,1.09
Coal India,158.95,154.30,157.95,156.30,1.65,1.06
Hero Motocorp,"2,767.00","2,652.85","2,734.95","2,706.20",28.75,1.06
TATA Cons. Prod,704.00,675.00,698.80,691.45,7.35,1.06
Bajaj Auto,"3,432.45","3,328.75","3,414.40","3,382.30",32.1,0.95
Eicher Motors,"2,708.45","2,593.65","2,678.10","2,656.40",21.7,0.82
Hindalco,486.00,474.65,481.95,478.40,3.55,0.74
NTPC,133.95,131.05,133.25,132.60,0.65,0.49
UPL,780.80,746.10,765.30,762.60,2.7,0.35
Tata Motors,483.85,467.65,479.85,478.45,1.4,0.29
Cipla,898.00,881.10,894.05,892.10,1.95,0.22
HUL,"2,299.80","2,240.90","2,289.45","2,284.60",4.85,0.21
Tata Steel,"1,121.00","1,087.05","1,100.45","1,099.20",1.25,0.11
Maruti Suzuki,"8,158.80","7,887.90","8,059.10","8,052.30",6.8,0.08
Adani Ports,712.85,690.00,702.85,702.45,0.4,0.06
