company_name,high,low,last_price,prev_close,change,percent_gain
Adani Ports,813.35,790.50,813.00,786.20,26.8,3.41
SBI,559.80,546.75,558.50,543.65,14.85,2.73
ITC,340.45,333.55,340.00,332.25,7.75,2.33
Bharti Airtel,785.60,768.65,783.20,766.00,17.2,2.25
Adani Enterpris,"3,287.00","3,226.10","3,280.90","3,212.60",68.3,2.13
Tata Motors,405.60,400.70,404.45,396.10,8.35,2.11
Tata Motors,405.60,400.70,404.45,396.10,8.35,2.11
Larsen,"1,931.20","1,893.10","1,921.15","1,883.20",37.95,2.02
Reliance,"2,463.00","2,420.15","2,457.00","2,408.75",48.25,2
Eicher Motors,"3,592.00","3,529.95","3,582.90","3,514.70",68.2,1.94
Nestle,"19,370.40","18,990.00","19,286.90","18,920.15",366.75,1.94
M&M,"1,267.35","1,233.50","1,253.65","1,230.00",23.65,1.92
HUL,"2,642.00","2,604.95","2,635.10","2,590.55",44.55,1.72
Hindalco,398.40,391.35,394.75,388.30,6.45,1.66
IndusInd Bank,"1,223.10","1,203.10","1,218.05","1,199.65",18.4,1.53
Wipro,384.25,379.00,380.80,375.10,5.7,1.52
UltraTechCement,"6,444.00","6,290.25","6,359.35","6,271.50",87.85,1.4
ICICI Bank,899.00,891.15,897.30,885.20,12.1,1.37
HCL Tech,"1,013.65",999.10,"1,007.70",994.60,13.1,1.32
Maruti Suzuki,"8,888.25","8,752.05","8,831.20","8,723.80",107.4,1.23
Hero Motocorp,"2,596.75","2,560.20","2,583.00","2,553.70",29.3,1.15
Infosys,"1,510.95","1,500.05","1,505.90","1,489.95",15.95,1.07
TCS,"3,155.35","3,128.55","3,142.85","3,111.75",31.1,1
SBI Life Insura,"1,210.65","1,193.15","1,200.50","1,189.80",10.7,0.9
UPL,689.05,681.00,683.80,678.05,5.75,0.85
TATA Cons. Prod,770.00,763.55,768.85,763.15,5.7,0.75
Apollo Hospital,"4,329.95","4,258.00","4,322.00","4,290.85",31.15,0.73
Asian Paints,"3,250.00","3,213.35","3,220.25","3,197.60",22.65,0.71
Titan Company,"2,664.70","2,635.00","2,643.55","2,625.00",18.55,0.71
Cipla,"1,119.75","1,110.30","1,115.60","1,108.15",7.45,0.67
Kotak Mahindra,"1,872.80","1,860.00","1,870.35","1,858.15",12.2,0.66
Power Grid Corp,215.00,212.70,213.25,211.85,1.4,0.66
Dr Reddys Labs,"4,373.65","4,335.20","4,360.05","4,335.20",24.85,0.57
Tata Steel,101.00,99.80,100.10,99.55,0.55,0.55
Tata Steel,101.00,99.80,100.10,99.55,0.55,0.55
Coal India,240.25,236.85,239.20,238.00,1.2,0.5
HDFC Life,528.40,523.75,526.30,523.75,2.55,0.49
HDFC Bank,"1,462.90","1,443.55","1,451.20","1,446.55",4.65,0.32
ONGC,128.75,127.60,128.20,127.80,0.4,0.31
JSW Steel,638.45,631.50,633.30,631.45,1.85,0.29
Bajaj Auto,"3,664.85","3,632.10","3,635.75","3,629.00",6.75,0.19
Britannia,"3,803.00","3,768.05","3,785.00","3,777.70",7.3,0.19
Grasim,"1,700.70","1,685.00","1,693.50","1,691.15",2.35,0.14
Axis Bank,822.90,811.55,815.25,814.15,1.1,0.14
