company_name,high,low,last_price,prev_close,change,percent_gain
Tata Motors,465.70,441.60,459.90,427.95,31.95,7.47
Adani Ports,698.30,670.25,697.80,654.85,42.95,6.56
Tata Steel,"1,138.95","1,095.60","1,136.75","1,074.00",62.75,5.84
IndusInd Bank,925.50,895.00,921.10,875.65,45.45,5.19
Coal India,157.95,152.25,157.55,150.00,7.55,5.03
Hindalco,544.25,523.10,543.35,517.65,25.7,4.96
JSW Steel,599.85,576.15,597.35,569.35,28,4.92
Bajaj Finance,"6,955.00","6,759.00","6,944.85","6,627.80",317.05,4.78
Bajaj Finserv,"16,015.70","15,570.00","15,940.00","15,245.20",694.8,4.56
TATA Cons. Prod,709.50,685.60,708.25,677.70,30.55,4.51
Tech Mahindra,"1,400.00","1,350.10","1,392.50","1,333.00",59.5,4.46
Axis Bank,763.50,737.40,762.00,730.30,31.7,4.34
ICICI Bank,739.30,720.25,735.65,707.40,28.25,3.99
NTPC,129.85,125.00,129.35,124.40,4.95,3.98
UPL,663.85,651.60,656.50,632.30,24.2,3.83
HCL Tech,"1,141.00","1,115.00","1,138.10","1,098.55",39.55,3.6
Hero Motocorp,"2,584.70","2,504.70","2,578.45","2,490.40",88.05,3.54
Wipro,557.45,547.50,556.15,537.15,19,3.54
Divis Labs,"4,075.50","3,981.90","4,072.90","3,936.65",136.25,3.46
TCS,"3,528.00","3,462.00","3,519.00","3,401.65",117.35,3.45
Bharti Airtel,693.80,677.50,693.15,670.90,22.25,3.32
Kotak Mahindra,"1,853.85","1,801.05","1,853.85","1,794.85",59,3.29
SBI,491.90,479.30,488.20,472.65,15.55,3.29
Grasim,"1,598.80","1,573.25","1,593.95","1,544.35",49.6,3.21
Shree Cements,"23,949.00","23,500.00","23,881.95","23,152.25",729.7,3.15
ITC,215.40,210.55,215.00,208.50,6.5,3.12
IOC,118.50,111.15,113.40,110.00,3.4,3.09
UltraTechCement,"6,649.30","6,520.55","6,599.95","6,418.45",181.5,2.83
HDFC Bank,"1,464.90","1,432.85","1,459.45","1,419.40",40.05,2.82
Power Grid Corp,196.60,192.15,196.35,191.10,5.25,2.75
HDFC,"2,413.00","2,370.05","2,407.00","2,343.05",63.95,2.73
Maruti Suzuki,"8,466.00","8,209.55","8,425.00","8,210.15",214.85,2.62
Infosys,"1,728.15","1,696.85","1,715.10","1,678.15",36.95,2.2
M&M,825.00,807.35,812.30,795.80,16.5,2.07
Bajaj Auto,"3,560.00","3,490.10","3,549.40","3,478.90",70.5,2.03
ONGC,159.85,156.80,159.70,156.65,3.05,1.95
Asian Paints,"3,138.00","3,083.05","3,125.85","3,069.05",56.8,1.85
HDFC Life,545.55,535.75,542.75,532.95,9.8,1.84
Larsen,"1,798.70","1,770.65","1,789.50","1,757.35",32.15,1.83
Reliance,"2,307.95","2,276.25","2,295.10","2,255.75",39.35,1.74
SBI Life Insura,"1,077.70","1,060.00","1,072.20","1,054.20",18,1.71
BPCL,341.50,337.10,338.65,333.05,5.6,1.68
Sun Pharma,834.60,817.05,831.55,818.25,13.3,1.63
Eicher Motors,"2,675.00","2,635.00","2,659.60","2,617.15",42.45,1.62
Cipla,912.00,890.95,910.15,895.80,14.35,1.6
Titan Company,"2,456.90","2,423.50","2,443.15","2,406.60",36.55,1.52
Dr Reddys Labs,"4,165.00","4,102.10","4,146.05","4,092.50",53.55,1.31
HUL,"2,196.00","2,162.15","2,174.40","2,171.40",3,0.14
