company_name,high,low,last_price,prev_close,change,percent_gain
Eicher Motors,"3,755.90","3,670.40","3,730.00","3,682.05",47.95,1.3
HUL,"2,668.20","2,620.05","2,655.25","2,623.60",31.65,1.21
ITC,348.75,340.90,345.00,340.95,4.05,1.19
Dr Reddys Labs,"4,213.75","4,108.40","4,198.60","4,152.75",45.85,1.1
Britannia,"3,820.00","3,751.00","3,806.00","3,765.65",40.35,1.07
TCS,"3,029.95","2,979.30","3,024.95","3,001.20",23.75,0.79
Asian Paints,"3,388.00","3,315.65","3,373.25","3,356.05",17.2,0.51
Nestle,"18,814.75","18,612.80","18,735.25","18,649.90",85.35,0.46
Maruti Suzuki,"9,365.25","9,186.00","9,286.90","9,247.90",39,0.42
Adani Ports,953.50,928.05,935.20,932.90,2.3,0.25
Titan Company,"2,679.80","2,650.00","2,671.80","2,666.65",5.15,0.19
