company_name,high,low,last_price,prev_close,change,percent_gain
Power Grid Corp,242.80,235.65,242.00,238.40,3.6,1.51
HCL Tech,"1,067.50","1,034.10","1,065.95","1,050.20",15.75,1.5
Bajaj Auto,"3,555.00","3,480.00","3,546.50","3,499.75",46.75,1.34
SBI Life Insura,"1,074.90","1,033.20","1,072.55","1,059.15",13.4,1.27
Infosys,"1,566.75","1,522.15","1,561.50","1,542.85",18.65,1.21
Bajaj Finserv,"13,881.80","13,362.85","13,795.00","13,640.50",154.5,1.13
UPL,801.25,772.00,793.60,786.85,6.75,0.86
Divis Labs,"4,205.15","4,125.00","4,199.45","4,165.85",33.6,0.81
Bajaj Finance,"6,049.00","5,832.55","6,030.85","6,000.30",30.55,0.51
Bharti Airtel,713.75,704.45,712.40,710.25,2.15,0.3
Britannia,"3,338.30","3,232.50","3,309.90","3,307.80",2.1,0.06
