company_name,high,low,last_price,prev_close,change,percent_gain
Hindalco,427.95,415.00,427.20,414.90,12.3,2.96
JSW Steel,677.75,662.00,675.95,661.40,14.55,2.2
Tata Steel,107.20,105.80,107.15,105.50,1.65,1.56
Tata Steel,107.20,105.80,107.15,105.50,1.65,1.56
HCL Tech,940.85,922.50,938.75,924.45,14.3,1.55
Kotak Mahindra,"1,957.00","1,911.00","1,944.70","1,918.85",25.85,1.35
Reliance,"2,567.95","2,531.00","2,563.60","2,530.50",33.1,1.31
ICICI Bank,885.90,871.55,882.90,872.40,10.5,1.2
NTPC,165.10,162.20,163.65,161.80,1.85,1.14
ITC,327.65,323.75,326.70,323.15,3.55,1.1
Grasim,"1,705.50","1,680.00","1,705.50","1,687.90",17.6,1.04
Larsen,"1,963.00","1,942.10","1,960.25","1,940.50",19.75,1.02
Cipla,"1,030.45","1,012.00","1,025.55","1,015.60",9.95,0.98
Titan Company,"2,640.00","2,610.85","2,636.50","2,612.60",23.9,0.91
SBI,540.80,536.30,540.00,536.70,3.3,0.61
Bharti Airtel,741.25,733.25,739.30,735.00,4.3,0.59
Shree Cements,"21,250.00","20,801.00","21,213.05","21,088.40",124.65,0.59
Sun Pharma,878.00,864.45,874.20,869.55,4.65,0.53
Tech Mahindra,"1,070.80","1,054.80","1,062.00","1,056.40",5.6,0.53
HDFC,"2,462.90","2,439.50","2,456.15","2,444.35",11.8,0.48
Axis Bank,758.80,749.35,753.75,750.20,3.55,0.47
HDFC Bank,"1,496.05","1,484.10","1,492.25","1,485.50",6.75,0.45
HUL,"2,622.40","2,586.10","2,612.95","2,603.60",9.35,0.36
Coal India,231.75,228.50,230.10,229.30,0.8,0.35
TATA Cons. Prod,841.15,829.05,836.50,833.70,2.8,0.34
Infosys,"1,467.00","1,446.35","1,457.55","1,453.00",4.55,0.31
UPL,753.00,740.00,748.05,745.80,2.25,0.3
Bajaj Finserv,"17,528.90","17,205.05","17,365.75","17,329.25",36.5,0.21
Maruti Suzuki,"9,016.80","8,875.00","8,938.15","8,919.60",18.55,0.21
ONGC,133.90,132.65,133.00,132.75,0.25,0.19
TCS,"3,147.95","3,112.25","3,136.40","3,130.40",6,0.19
SBI Life Insura,"1,296.00","1,282.00","1,290.00","1,288.20",1.8,0.14
Adani Ports,864.90,848.20,853.05,851.95,1.1,0.13
Dr Reddys Labs,"4,196.95","4,155.00","4,195.00","4,189.95",5.05,0.12
Bajaj Finance,"7,254.00","7,180.80","7,193.80","7,190.35",3.45,0.05
