company_name,high,low,last_price,prev_close,change,percent_gain
ONGC,162.60,157.95,160.85,156.35,4.5,2.88
Britannia,"3,596.00","3,328.15","3,348.55","3,271.30",77.25,2.36
Power Grid Corp,239.45,232.90,236.80,231.55,5.25,2.27
NTPC,161.90,158.00,159.45,157.50,1.95,1.24
Kotak Mahindra,"1,791.70","1,768.00","1,787.75","1,774.35",13.4,0.76
UPL,848.00,828.95,836.00,830.25,5.75,0.69
IndusInd Bank,"1,029.00","1,019.00","1,024.40","1,018.10",6.3,0.62
Infosys,"1,570.00","1,543.25","1,549.20","1,541.00",8.2,0.53
Coal India,190.50,187.05,188.25,187.65,0.6,0.32
Maruti Suzuki,"7,747.00","7,626.05","7,648.35","7,634.75",13.6,0.18
ITC,266.05,262.50,263.60,263.15,0.45,0.17
Wipro,503.85,494.05,495.25,495.00,0.25,0.05
Tata Motors,440.60,432.85,432.90,432.85,0.05,0.01
