company_name,high,low,last_price,prev_close,change,percent_gain
Sun Pharma,879.85,839.85,874.65,834.50,40.15,4.81
Britannia,"3,710.00","3,545.05","3,682.50","3,535.30",147.2,4.16
IndusInd Bank,906.55,879.00,904.50,872.10,32.4,3.72
ICICI Bank,812.45,802.05,811.85,788.80,23.05,2.92
Tata Steel,"1,120.85","1,086.40","1,114.25","1,085.55",28.7,2.64
Axis Bank,793.75,773.05,793.45,773.05,20.4,2.64
HDFC Life,638.55,626.25,637.20,622.45,14.75,2.37
Hindalco,502.40,487.70,500.30,489.05,11.25,2.3
HDFC,"2,580.00","2,535.60","2,577.05","2,521.00",56.05,2.22
HDFC Bank,"1,517.00","1,491.75","1,515.85","1,485.70",30.15,2.03
Kotak Mahindra,"1,905.00","1,834.10","1,894.50","1,857.25",37.25,2.01
Adani Ports,730.75,720.65,729.90,716.30,13.6,1.9
Infosys,"1,775.00","1,758.40","1,765.95","1,736.20",29.75,1.71
JSW Steel,640.45,628.00,639.30,628.95,10.35,1.65
Larsen,"1,954.90","1,917.00","1,939.40","1,909.20",30.2,1.58
Hero Motocorp,"2,766.25","2,721.20","2,764.00","2,724.30",39.7,1.46
Eicher Motors,"2,683.80","2,646.10","2,681.45","2,645.50",35.95,1.36
Bajaj Finserv,"16,014.95","15,791.40","15,897.15","15,689.55",207.6,1.32
NTPC,144.15,141.65,143.90,142.05,1.85,1.3
UPL,795.60,776.40,786.60,776.50,10.1,1.3
Reliance,"2,416.85","2,391.70","2,416.00","2,386.60",29.4,1.23
Divis Labs,"4,089.00","4,032.60","4,083.20","4,036.10",47.1,1.17
Shree Cements,"24,817.70","24,370.10","24,549.00","24,267.10",281.9,1.16
Asian Paints,"3,197.75","3,160.55","3,188.35","3,152.25",36.1,1.15
HUL,"2,304.90","2,278.40","2,298.50","2,273.75",24.75,1.09
SBI Life Insura,"1,250.00","1,238.00","1,246.35","1,233.25",13.1,1.06
Cipla,959.00,948.00,954.85,945.00,9.85,1.04
TCS,"3,774.25","3,750.15","3,773.00","3,736.25",36.75,0.98
Coal India,162.05,159.50,161.35,159.80,1.55,0.97
Bajaj Finance,"7,115.80","7,015.85","7,063.00","7,000.25",62.75,0.9
UltraTechCement,"7,380.00","7,235.20","7,280.00","7,216.40",63.6,0.88
Maruti Suzuki,"8,790.80","8,601.40","8,666.00","8,597.30",68.7,0.8
Nestle,"18,734.95","18,455.10","18,670.20","18,521.55",148.65,0.8
TATA Cons. Prod,736.00,727.50,732.80,727.30,5.5,0.76
Grasim,"1,755.00","1,724.95","1,737.25","1,727.50",9.75,0.56
HCL Tech,"1,116.70","1,101.25","1,105.10","1,099.40",5.7,0.52
Titan Company,"2,388.60","2,362.65","2,371.95","2,360.30",11.65,0.49
M&M,894.70,882.00,888.85,885.80,3.05,0.34
Tech Mahindra,"1,510.00","1,475.00","1,483.20","1,479.00",4.2,0.28
Bharti Airtel,735.00,725.35,729.55,729.30,0.25,0.03
