company_name,high,low,last_price,prev_close,change,percent_gain
UltraTechCement,"8,250.00","7,845.00","8,193.00","7,880.80",312.2,3.96
Titan Company,"2,502.30","2,448.30","2,501.80","2,431.75",70.05,2.88
IOC,139.00,134.25,138.30,134.65,3.65,2.71
Grasim,"1,849.90","1,779.50","1,834.30","1,791.60",42.7,2.38
Bajaj Finserv,"18,049.55","17,515.00","17,938.10","17,594.00",344.1,1.96
Tata Motors,501.60,490.25,498.20,489.70,8.5,1.74
Eicher Motors,"2,777.00","2,680.95","2,707.20","2,661.60",45.6,1.71
BPCL,431.00,421.45,426.80,419.75,7.05,1.68
Tech Mahindra,"1,538.40","1,504.30","1,529.70","1,505.85",23.85,1.58
HDFC,"2,942.80","2,906.15","2,941.75","2,899.70",42.05,1.45
Bharti Airtel,714.90,704.00,710.45,701.10,9.35,1.33
Bajaj Finance,"7,632.90","7,486.00","7,610.20","7,525.10",85.1,1.13
Kotak Mahindra,"2,091.20","2,055.00","2,078.60","2,057.00",21.6,1.05
Shree Cements,"29,649.50","28,978.45","29,349.90","29,047.20",302.7,1.04
Power Grid Corp,187.70,184.60,186.95,185.05,1.9,1.03
ONGC,153.75,151.70,153.40,152.05,1.35,0.89
Adani Ports,722.80,709.10,718.80,713.70,5.1,0.71
NTPC,138.75,136.55,138.00,137.15,0.85,0.62
Larsen,"1,953.90","1,912.20","1,919.00","1,908.95",10.05,0.53
SBI Life Insura,"1,192.15","1,177.35","1,187.50","1,181.75",5.75,0.49
Infosys,"1,730.00","1,703.00","1,715.95","1,708.70",7.25,0.42
Tata Steel,"1,340.90","1,306.10","1,329.65","1,325.90",3.75,0.28
Bajaj Auto,"3,792.00","3,743.60","3,769.45","3,759.35",10.1,0.27
UPL,743.10,731.00,739.55,737.70,1.85,0.25
JSW Steel,683.35,668.05,680.05,678.65,1.4,0.21
Hero Motocorp,"2,709.70","2,670.50","2,681.60","2,677.50",4.1,0.15
Maruti Suzuki,"7,882.60","7,741.00","7,748.00","7,747.40",0.6,0.01
